job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type,error_category,pass_number,run_id,video_id
DL5RRsYRz9y-1.mp4_podcast,dennwilsoninspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\theadamcarollashow\DL5RRsYRz9y-1.mp4,"A complete remodel, three months of enjoying it, then gone in the Malibu fires 💔 @theadamcarollashow shares this devastating story of timing and loss

#malibu #malibufires #losangeles #losangelesfire #palisadesfire #podcast #adamcarolla",pending,,,,,0,3,,,,,,
DQ4hsQXkY8d-2.mp4_podcast,neilinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\daveramsey\DQ4hsQXkY8d-2.mp4,"Financial guru @daveramsey drops a powerful reminder: chase what ignites your passion and showcases your natural talents. Life's too short to settle for anything less than work that truly fulfills you. 🔥

#DaveRamsey #CareerAdvice #FollowYourPassion #Purpose #LifeAdvice #Motivation #PersonalGrowth #FindYourWhy #DreamJob #LiveWithPurpose",pending,,,,,0,3,,,,,,
CifWaXqD0sN-2.mp4_podcast,angelapenninspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\impacttheory\CifWaXqD0sN-2.mp4,"Rachel Hollis breaks down her playbook for bouncing back when everything falls apart. In this powerful Women of Impact conversation with Lisa Bilyeu, she's teaching exactly how to rebuild when life knocks you down. @impacttheory delivers the resilience masterclass you need right now—full episode available at the link in bio.

#WomenOfImpact #RachelHollis #Resilience #PersonalGrowth #SelfDevelopment #Mindset #Motivation #Inspiration #PodcastClips #LifeAdvice #MentalStrength #OvercomingAdversity #GrowthMindset #Empowerment #WomenEmpowerment",pending,,,,,0,3,,,,,,
DNilqRPStfi-1.mp4_podcast,carlooinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\russellbrand\DNilqRPStfi-1.mp4,"What if everything we've been told about the war on drugs is backwards? @russellbrand breaks down the legalization debate that has everyone divided.

Drop your stance below ⬇️

#drugs #legalization #debate #politics #society #controversy #warondrugsfailed #policy #freedebate #criticalthinking",pending,,,,,0,3,,,,,,
DO_3h4uj4Yd-1.mp4_podcast,penelopeinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\jockowillink\DO_3h4uj4Yd-1.mp4,"When giving back meets winning big—@jockowillink's team partnered with @americasmighty to create something special. Donate to support America's military community and you're automatically entered to win a Muster 023 ticket in Orlando plus gear from @originusa and @hooliegolf (worth over $3200). The twist? Your referrals can win you the same prize package. Every single person who registers gets the @firstinnutrition 4-week Food Freedom Kickstarter program and 15% off Hoolie Golf. Contest runs through midnight October 5th—link in video has everything you need.

#JockoWillink #Muster023 #EchelonFront #Leadership #OriginUSA #HoolieGolf #MilitarySupport #VeteranOwned #Giveaway #Leadership #Discipline",pending,,,,,0,3,,,,,,
DOJXvspETrw-2.mp4_podcast,yourmindfuelpod,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\greatness\DOJXvspETrw-2.mp4,"When chasing motivation leaves you running in circles, it's time to shift your focus to something deeper. @greatness breaks down why meaning—not motivation—is what truly transforms your life. After over a decade of conversations with the world's most successful minds, Lewis Howes discovered that popular advice might actually be holding you back. This episode challenges 7 common beliefs that could be keeping you stuck. Tag someone who needs to hear this truth 🙏

#schoolofgreatness #personaldevelopment #selfimprovement #motivation #mindset #success #growthmindset #lifelessons #personalgrowth #inspiration #successmindset #selfgrowth",pending,,,,,0,3,,,,,,
DL5KLLgs-8o-1.mp4_podcast,weriseandruminate,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\tuckercarlson\DL5KLLgs-8o-1.mp4,"@tuckercarlson sits down with Saagar Enjeti to unpack a controversial theory surrounding the Epstein scandal and what's really being hidden from the public.

#SaagarEnjeti #TuckerCarlson #Epstein #EpsteinCoverup #PoliticalTheory #Conspiracy #TruthSeekers #DeepDive #MediaCoverup #Investigation #PodcastClips #MustWatch",pending,,,,,0,3,,,,,,
DMgVssTBlQT-2.mp4_podcast,madalynnnaustininspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\charliekirk1776\DMgVssTBlQT-2.mp4,"A roundtable with 25 Gen Z voices tackling one of today's most debated topics—the Israel discussion. @charliekirk1776 hosts this eye-opening conversation. Where do you stand?

#Israel #GenZ #Politics #Discussion #Debate #College #Students #ConservativeValues #America #FreeSpeech #PoliticalDebate",pending,,,,,0,3,,,,,,
DMmGkyTsJbf-1.mp4_podcast,itsempoweringhour,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\ryanholiday\DMmGkyTsJbf-1.mp4,".@williamh.mcraven, a four-star Navy admiral, stopped by for a personal tour of the bookstore owned by @ryanholiday – @paintedporchbookshop just outside Austin, Texas.

#books #bookstore #booklover #reading #bookstagram #austintexas #texas #navy #admiral #paintedporch #independentbookstore #bookshop #localbookstore",pending,,,,,0,3,,,,,,
C2QKgklu_nH-1.mp4_podcast,theheartandhustles,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\candaceshow\C2QKgklu_nH-1.mp4,"@candaceshow isn't holding back on this one 👀 Sometimes you just have to say what's on everyone's mind 💯

#candaceowens #candace #politics #conservative #news #viral #truth #based #fyp #explorepage #reels #trending",pending,,,,,0,3,,,,,,
DNoHtNZgavf-2.mp4_podcast,mysparkedthoughts,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\legionofskanks\DNoHtNZgavf-2.mp4,"The podcast guest appearance energy is unmatched 😂 @legionofskanks brings in @tonyhinchcliffe @daveattell @salvulcano & @joederosacomedy for an all new episode ONLY on @gasdigital • Create a #GaSDigital profile w/ promo code LOS and get discounted full access!

#LegionOfSkanks",pending,,,,,0,3,,,,,,
