job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type,error_category,pass_number
DRaIL4ukv8D-1.mp4_podcast,khalillpetersoninspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\greatness\DRaIL4ukv8D-1.mp4,"The numbers don't lie, and @profgalloway isn't here to sugarcoat them. 

What's actually happening to young men in 2025? Tomorrow's conversation reveals the uncomfortable truths most people refuse to acknowledge—and the real cost of looking away.

Mark your calendar: 11.24.2025 👀

Full episode drops tomorrow. 🔥

via @greatness

#Podcast #YoungMen #SocietyTrends #ScottGalloway #RealTalk #MentalHealth #NextGeneration #HardConversations #SocialIssues #PodcastEpisode #ComingSoon",failed,2,2025-12-18T10:35:17.124363,2025-12-18T10:37:03.341491,"suspended: we suspended your account - Vision analysis: This screen shows an Instagram account suspension notice for user ""Peterson."" The account was suspended on December 12, 2025 for violating Community Standards on account integrity, with 174 days remaining to appeal before permanent deletion.

The user cannot post or use Instagram because their account is completely suspended and invisible to other users. To fix this, they would need to tap the ""Appeal"" button at the bottom of the screen and",1,3,,suspended,account,
CtJv6EQAUpw-2.mp4_podcast,sonbankinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\edmylett\CtJv6EQAUpw-2.mp4,"What if the path to inner peace has been hiding in plain sight all along? @edmylett sits down with GURUDEV SRI SRI RAVI SHANKAR—a humanitarian giant who's impacted 500 MILLION lives across 180 countries—to uncover the ancient wisdom we desperately need today.

This isn't your typical self-help conversation. Gurudev brings real-world experience from negotiating global peace conflicts and shares how simple practices like BREATHING and MEDITATION can radically shift your entire reality.

Inside this episode, they explore everything from releasing what no longer serves you to understanding DOUBT's true role in your life. Plus, you'll hear Gurudev's perspective on discovering hidden potential, finding CLARITY, embracing more JOY, and even the controversial topic of PSYCHEDELICS.

Whether you're drowning in stress or simply searching for deeper meaning, this conversation delivers the compass you need right now.

LINK IN BIO to watch/listen!

#EdMylett #SriSriRaviShankar #InnerPeace #Meditation #Spirituality #PersonalGrowth #Mindfulness #Peace #SelfImprovement #Podcast #Inspiration #Wisdom #Consciousness #MentalHealth #Wellness",success,3,2025-12-18T10:35:21.913287,2025-12-18T10:46:15.440161,,0,3,,,,
DQmapWSkgy7-1.mp4_podcast,walinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\theadamcarollashow\DQmapWSkgy7-1.mp4,"Tom Hanks just spilled some unexpected tea about a certain politician, and Adam Carolla caught every second of it 👀 When Hollywood's nicest guy has THIS to say, you know it's worth the listen.

Credit: @theadamcarollashow

#AdamCarolla #TomHanks #PodcastClips #HollywoodTalk #CelebrityInterview #RealTalk #PodcastCommunity #UnfilteredConversation",success,2,2025-12-18T11:28:12.491125,2025-12-18T11:30:48.855282,,2,3,2025-12-18T11:33:10.885005,,,
DQU8rDdkodC-2.mp4_podcast,emersoninspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\simonsinek\DQU8rDdkodC-2.mp4,"One of @simonsinek's friends was drowning in suicidal thoughts and complete burnout. The solution? Three nightly questions tracked over 28 days: What energized me? What drained me? What did I learn?

The revelation shocked him: his depression wasn't rooted in career pressure at all. The real culprits were sleep deprivation, terrible eating habits, and endless scrolling through social media.

Sometimes the answers we're desperately searching for are hiding in our daily patterns. Connection, proper fuel for your body, and genuine rest aren't luxuries—they're necessities.

Next time you're in a dark place, consider tracking these three questions. You might discover what's really stealing your light.

#mentalhealth #depression #burnout #selfcare #wellnessjourney #mentalhealthawareness #healthyhabits #mindfulness #sleepmatters #digitaldetox #healing",success,0,2025-12-18T10:37:13.147846,2025-12-18T10:41:34.651111,,0,3,,,,
DOgQoHvjVaW-2.mp4_podcast,dennwilsoninspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\codiesanchez\DOgQoHvjVaW-2.mp4,"Most people think business ownership requires a fortune. @codiesanchez breaks down why that's just not true anymore.

The barrier to entry? Way lower than you'd expect.

Comment OWN IT to discover the path forward.

#businessowner #entrepreneur #smallbusiness #entrepreneurship #businesstips #millionairemindset #wealthbuilding #businessmindset #financialfreedom #sidehustle #businessgrowth #entrepreneurlife #successmindset",success,2,2025-12-18T10:37:13.406593,2025-12-18T10:41:36.776976,,0,3,,,,
DQJIFlhAKjQ-2.mp4_podcast,neilinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\thediaryofaceopodcast\DQJIFlhAKjQ-2.mp4,"Ever watched someone decode thoughts like they're reading a script? 

Oz Pearlman doesn't call it magic—he calls it pattern recognition.

The mentalist who's performed for presidents and billionaires sat down with @thediaryofaceopodcast to break down what most people completely miss in daily interactions.

Inside this conversation:

- A 5 second memory improvement hack
- How to spot when someone's lying
- The signals you're sending without realizing
- Why rejection fear stops most people cold

Pearlman's spent decades mastering psychology and body language, turning human behaviour into a readable skill. He reveals that communication starts long before words are spoken—it's in how we think, connect, and what we leave unsaid.

The patterns are always there. Most just don't know where to look.

Comment 'Magic' for the full conversation in your DMs.

#OzPearlman #BodyLanguage #HumanBehavior #Psychology #Mentalist #CommunicationSkills #ReadingPeople #SocialSkills #PodcastClips #MindReading #BehaviorAnalysis #SuccessMindset",success,1,2025-12-18T10:41:14.706552,2025-12-18T10:46:08.134084,,0,3,,,,
CzKULIUgqr2-1.mp4_podcast,angelapenninspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\candaceshow\CzKULIUgqr2-1.mp4,"Looking for answers about what's really happening with trans surgery? Briana Ivy sits down with @candaceshow tomorrow to reveal details that might surprise you. Don't miss this one.

#CandaceShow #BrianaIvy #TransSurgery #TheRealStory #PodcastInterview #TruthMatters #MustWatch #NewEpisode",success,0,2025-12-18T10:41:44.709984,2025-12-18T10:47:31.984149,,0,3,,,,
DDw02JeRVZB-1.mp4_podcast,carlooinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\simonsinek\DDw02JeRVZB-1.mp4,".@trevornoah sits down with the legendary @simonsinek for an episode that's surprisingly chaos-free (shocking, we know 😂). Available now wherever you get your podcasts! #WhatNowPodcast",success,2,2025-12-18T10:41:46.833932,2025-12-18T10:46:12.457860,,0,3,,,,
DRPZprlCu8J-2.mp4_podcast,penelopeinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\markmanson\DRPZprlCu8J-2.mp4,"Mark Manson (@markmanson) breaks down a truth most people learn too late: the temporary discomfort of discipline never compares to the lasting weight of regret.

#discipline #regret #motivation #selfimprovement #mindset #personaldevelopment #growth #lifelessons #wisdom #success",success,1,2025-12-18T10:46:18.193464,2025-12-18T10:49:43.310618,,0,3,,,,
DH6JTIJRuPs-1.mp4_podcast,yourmindfuelpod,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\simonsinek\DH6JTIJRuPs-1.mp4,"Understanding your own worth takes more than just positive thinking—it requires real work. @simonsinek sits down with @lewishowes, New York Times bestselling author, former pro athlete, and host of The School of @greatness podcast, to explore the difficult journey from self-loathing to self-acceptance. Lewis opens up about overcoming a traumatic childhood, learning disabilities, and years of insecurity that shaped his path to personal growth. In this A Bit of Optimism episode, they dive into the insecurities we all carry, examine their relationship with money trauma, and reveal why courage is the gateway to genuinely liking who you are. Hear the complete conversation on your favorite podcast platform 🎧

#selfawareness #personalgrowth #mentalhealth #podcast #leadership #innerwork #selfacceptance #courage #greatness #mindset #abitofoptimism",success,2,2025-12-18T10:46:22.515702,2025-12-18T10:49:44.715101,,0,3,,,,
DNL3lfxueiO-2.mp4_podcast,theawakenedmic,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\officialbenshapiro\DNL3lfxueiO-2.mp4,"The economic patterns that led to history's biggest financial disasters aren't as distant as we'd like to think. @officialbenshapiro breaks down the warning signs that appeared before major market collapses and why they matter for today's economy.

#economy #economics #finance #markets #investing #stockmarket #recession #inflation #federalreserve #monetary #fiscal #debt #crisis #history #education",failed,2,2025-12-18T13:03:22.283444,2025-12-18T13:04:39.004493,Exception: Device 128.14.109.187:21301 never appeared in ADB devices list after 60s,3,3,2025-12-18T13:08:12.200906,adb_timeout,infrastructure,
DQ1x0OrjfEr-1.mp4_podcast,weriseandruminate,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\profgalloway\DQ1x0OrjfEr-1.mp4,"Scott Galloway celebrates another trip around the sun 🎂

The Prof G Pod host and NYU Stern professor continues to drop wisdom bombs on business, tech, and culture. Here's to another year of unfiltered insights and bold predictions from the man himself.

📸 @profgalloway

#ProfG #ScottGalloway #BusinessPodcast #TechInsights #NYUStern #PodcastHost #BirthdayCelebration #ProfGPod #BusinessStrategy #MarketingProfessor",success,4,2025-12-18T10:51:15.544471,2025-12-18T10:54:33.469252,,1,3,2025-12-18T10:55:57.805769,,,
DPo1Epokp09-1.mp4_podcast,madalynnnaustininspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\lewishowes\DPo1Epokp09-1.mp4,"When doubt creeps in about your work, @rickrubin's perspective might just change everything 🎯

@lewishowes captured this moment that every creator needs to hear—bookmark it for those days when you're questioning your path.

Drop a comment: What are you working on that deserves more of your confidence?

#creativity #selfbelief #rickrubin #createwithconfidence #artistmindset #trusttheprocess #creatorlife #believeinyourself #manifestation #mindsetshift",success,1,2025-12-18T10:49:53.372242,2025-12-18T10:54:18.001891,,0,3,,,,
DOL8MMOjVI--1.mp4_podcast,itsempoweringhour,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\timferriss\DOL8MMOjVI--1.mp4,"Kelly Owens' journey will stop you in your tracks. @timferriss shares a story that proves resilience knows no bounds.

#inspiration #motivation #nevergiveup #resilience #overcomer #personalgrowth #mindset #strength #warrior #hope",success,2,2025-12-18T10:49:54.756373,2025-12-18T10:54:11.455559,,0,3,,,,
DLaJL5GOzE--1.mp4_podcast,theheartandhustles,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\jockowillink\DLaJL5GOzE--1.mp4,"When doubt creeps in, the answer isn't to push harder — it's to zoom out. @jockowillink breaks down why your perspective determines your confidence level, and how creating mental distance from your problems might be the exact strategy you need to overcome them. Real confidence isn't built in the comfort zone.

#jockopodcast #jockowillink #confidence #mindset #discipline #motivation #selfimprovement #personalgrowth #mentalstrength #leadership #successmindset #motivationalquotes #inspirationalquotes #disciplineequalsfreedom #selfmastery #growthmindset #mentaltoughness #perspective",success,0,2025-12-18T10:50:25.966858,2025-12-18T10:54:50.675222,,0,3,,,,
DRkvCLtE2gY-1.mp4_podcast,mysparkedthoughts,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\therealbradlea\DRkvCLtE2gY-1.mp4,"The medical industry's dirty little secret? You don't need an MD to print money in telehealth. @therealbradlea breaks down how marketers are quietly pulling $100K monthly checks without ever touching a stethoscope. Traffic and lead generation skills trump medical degrees in this game-changing model. He explores the entire breakdown with guest @zenjessica_official @kickstartsocial.co in his latest podcast episode. Catch the full conversation on YouTube through the link in his bio 👉 @therealbradlea

#Ad #Sponsored",success,3,2025-12-18T10:51:26.131697,2025-12-18T10:55:52.635469,,0,3,,,,
