filename,caption
DLHvYN9om52-1.mp4,"# The deodorant industry's dirty secret? They're still using a chemical that's banned in soap.

Most people have no idea they're coating their underarms with aluminum and triclosan – ingredients linked to serious hormonal disruption. The irony? We call it ""personal care.""

Natural alternatives exist that actually work without sabotaging your endocrine system. @ultimatehumanpod breaks down exactly what's hiding in your bathroom cabinet and why it matters more than you think.

Comment DEO for the full episode link!

#deodorant #naturaldeodorant #toxicfree #hormonehealth #endocrinedisruptors #cleanliving #nontoxic #wellness #healthylifestyle #holistichealth #naturalproducts #cleanbeauty #detox"
DLHvYN9om52-2.mp4,"# The deodorant industry's dirty secret? They're still using a chemical that's banned in soap.

Most people have no idea they're coating their underarms with aluminum and triclosan – ingredients linked to serious hormonal disruption. The irony? We call it ""personal care.""

Natural alternatives exist that actually work without sabotaging your endocrine system. @ultimatehumanpod breaks down exactly what's hiding in your bathroom cabinet and why it matters more than you think.

Comment DEO for the full episode link!

#deodorant #naturaldeodorant #toxicfree #hormonehealth #endocrinedisruptors #cleanliving #nontoxic #wellness #healthylifestyle #holistichealth #naturalproducts #cleanbeauty #detox"
DLIOfsyxG37-1.mp4,"The moment everyone's been waiting for – Bobby's liberation has arrived 🎉 Head to Patreon right now to catch what @badfriendspod just dropped

#badfriends #bobbyleee #andrewsantino #podcastclips #comedy #standup #comedypodcast #podcast #funny #patreon"
DLIRV9dMVSy-1.mp4,"@jayshetty sits down with @profgalloway to unpack the hard truths about today's economic reality — from millennials earning less than the generation before them to navigating money conversations in relationships without the drama. Comment ""YES"" to get the full episode in your DMs 💬

#JayShetty #ProfGalloway #MoneyTalk #RelationshipAdvice #FinancialWellness #MillennialMoney #HealthyRelationships #PodcastClips #RealTalk #MoneyMindset #GenerationalWealth #RelationshipGoals #CouplesMoney #FinancialLiteracy #ModernRelationships"
DLIRdO4Re3o-1.mp4,"@themelrobbinspodcast delivers a powerful truth: the pain that shaped you wasn't designed to become your identity. When wounds turn into badges of honor, healing becomes impossible—but real freedom comes from letting go without erasing your story. This conversation cuts deep.

#melrobbins #healing #personalgrowth #mentalhealth #selfawareness #lettinggo #growth #mindset #personaldevelopment #healingjourney #movingforward #innerwork #transformation #emotionalhealing #selfdiscovery"
DLIXvKsAYS7-1.mp4,"@legionofskanks dives into Big Jay Oakerson's estate planning and it gets wild 💀💵

ALL NEW #LegionOfSkanks w/ @columtyrrell @arishaffir @steverannazzisi @ryanoneillcomedy and MORE premieres at 2PM E! Link in bio‼️"
DLIksPRp881-1.mp4,"The perfect description of @phil.rosenthal doesn't exi— 😂

According to @simonsinek, Phil Rosenthal brings all the Bourdain energy...just with a healthy dose of fear mixed in. And honestly? That's what makes him so relatable.

Catch the full conversation on A Bit of Optimism wherever you stream podcasts.

#SimonSinek #PhilRosenthal #AnthonyBourdain #ABitOfOptimism #Podcast #PodcastClips #Leadership #Storytelling #FoodTV #TravelShow"
DLIksPRp881-2.mp4,"The perfect description of @phil.rosenthal doesn't exi— 😂

According to @simonsinek, Phil Rosenthal brings all the Bourdain energy...just with a healthy dose of fear mixed in. And honestly? That's what makes him so relatable.

Catch the full conversation on A Bit of Optimism wherever you stream podcasts.

#SimonSinek #PhilRosenthal #AnthonyBourdain #ABitOfOptimism #Podcast #PodcastClips #Leadership #Storytelling #FoodTV #TravelShow"
DLImflByROD-1.mp4,"Michael Knowles (@michaeljknowles) tackles one of history's most debated moral questions—did the atomic bombs that ended WWII cross an ethical line, or were they a necessary evil to save countless lives?

#MichaelKnowles #Hiroshima #Nagasaki #AtomicBomb #WWII #WorldWarII #History #HistoryDebate #MoralPhilosophy #Ethics #War #Japan #America #Debate #Politics #PoliticalDebate #Conservative #Commentary"
DLInApDJIjw-1.mp4,"What happens when @russellbrand sits down with Sage and Dave? Sparks fly over Tucker Carlson's latest takes, the Iran situation, Caitlan Clark's impact, Whoopi's comments, and so much more. Episode 7 is serving the unfiltered conversations you need to hear 🔥

#RussellBrand #Debate #TuckerCarlson #Iran #CaitlanClark #Whoopi #Episode7 #Podcast #HotTakes #DeepConversations #RealTalk"
DLIp_PJBF4G-2.mp4,"The real GOAT conversation people should be having 🐐💭 @charliekirk1776 makes his case for why the Jordan vs Bryant debate deserves more attention than it gets.

#basketball #nba #michaeljordan #kobebryant #goat #sports #debate #hoops #legend #mamba"
DLKgOwgIWl8-1.mp4,Tom Segura and Bert Kreischer diving deep into what really matters in this moment from @2bears.1cave 💯 When the laughs pause and the real talk begins. Ep. 192 #2Bears1Cave #2bears1cavepodcast #comedypodcast #comedians
DLKvQPNy0Cp-1.mp4,"Erik Prince and Erik Bethel break down the China situation in ways most people aren't hearing about. This clip from @shawnryanclipped goes beyond the surface-level takes you see everywhere else. If you want to understand what's actually happening with China, this is the conversation to watch.

#ShawnRyanShow #ErikPrince #ErikBethel #China #Geopolitics #Military #Defense #Politics #Podcast #SRS"
DLLmvzDM8mt-1.mp4,"@markmanson breaks down the uncomfortable truths that separate people who grow from people who stay stuck. His framework cuts through the noise: own your decisions instead of blaming circumstances, move before you feel ready, admit when you're wrong, ignore validation metrics that don't matter to you, and choose discomfort when it means evolution. The difference between these principles and generic advice? They require you to give up the excuses that feel safe. He's not asking if you're motivated—he's asking if you're willing to be honest with yourself about what's actually holding you back.

Comment 👊 if you're choosing the harder path.

#mindsetshift #personalgrowth #selfimprovement #growthmindset #levelup #motivation #successmindset #mindsetmatters #selfawareness #personaldevelopment"
DLM_guUMWfy-1.mp4,"Jay Shetty (@jayshetty) explains how strength is built, not born—and this perspective will change everything 💭

Drop a ""YES"" if this resonates with you. Don't jump to conclusions... let his full message land first 🎯

#jayshetty #motivation #mindset #inspiration #growth #personaldevelopment #wisdom #lifelessons #motivationalquotes #selfgrowth #positivemindset #dailymotivation #inspirationalquotes #mindsetshift #growthmindset"
DLNfTyCuR-c-2.mp4,"When @legionofskanks gives you the chance at GOLDEN TICKETS, you take it 🎟️✨ Head to BodyBraincoffee.com and find out how to score your way into #SkankfestNOLA—zero purchase required, because they're generous like that. Don't sleep on this one.

#Skankfest #StandUpComedy #ComedyFestival #NewOrleans #NOLA #GoldenTicket #FreeEntry #ComedyFans #LegionOfSkanks #PodcastComedy #ContestAlert"
DLOX0fUPE6P-1.mp4,"Adam Carolla refuses to settle for mediocre accommodations 😂 The man knows what he wants and he's not afraid to say it! @theadamcarollashow brings the brutal honesty we all think but never say out loud.

#AdamCarolla #TheAdamCarollaShow #Comedy #Podcast #StandUpComedy #Comedian #Funny #Humor #PodcastClips #ComedyPodcast"
DLP860RBu5O-1.mp4,"The domino effect of international conflict—could we be witnessing a dangerous new pattern where nations calculate wars differently based on global distractions? @restispolitics breaks down whether Israel and Russia's actions might inspire others to pursue military solutions.

#RestIsPolitics #GlobalPolitics #InternationalRelations #Geopolitics #ForeignPolicy #WorldNews #PoliticalAnalysis #MiddleEast #GlobalConflict #PoliticalPodcast #NewsAnalysis #CurrentAffairs"
DLPVC3ePhoy-2.mp4,"The numbers don't lie – Reform UK's media presence has exploded beyond anyone's predictions. @restispolitics breaks down why they're dominating your screen time lately.

#RestIsPolitics #UKPolitics #PoliticalNews #ReformUK #BritishPolitics #Politics #MediaAnalysis #UKNews #PoliticsExplained #PoliticalCommentary"
DLQB_hoyqyM-2.mp4,"Sarah Adams breaks down the strategic intelligence operations that led to capturing high-value Taliban targets. @shawnryanclipped brings this tactical breakdown from a CIA operative who worked the ground level of these critical missions.

#shawnryanshow #podcast #vigilanceelite #cia #military #specialoperations #intelligence #nationalsecurity #terrorism #counterterrorism #afghanistan #taliban #sarahadams"
DLQTvd0SnJQ-2.mp4,"Obama's signature power move has Adam Carolla breaking down the psychology behind that *legendary* leg cross 😂 @theadamcarollashow going full analyst mode on this one

#AdamCarolla #Obama #BarackObama #PodcastClips #Comedy #Podcast #Funny #StandUpComedy #Comedian #PodcastHighlights"
DLQwo-cTadE-1.mp4,"Science confirms what ancient philosophers knew centuries ago—Mark Manson (@markmanson) breaks down Jonathan Haidt's The Happiness Hypothesis and the timeless teachings from Buddha, Confucius, Plato, and the Stoics that modern research validates. Buddha's insight on attachment creating suffering? Backed by data. The Stoic practice of visualizing loss to amplify present gratitude? Proven effective.

Haidt's rider-and-elephant metaphor perfectly captures the struggle: your rational mind is the rider attempting control, while your emotional brain—the elephant—actually runs the show. True mastery isn't about dominating the elephant, but becoming skilled at guiding it through meditation, therapy, and when necessary, medication.

Comment WISDOM for the Shortform link to access the full book summary, plus a free trial and 20% off.

#ancientwisdom #stoicphilosophy #emotionalintelligence #personalgrowth #selfimprovement #mindfulness #psychology #bookrecommendations #philosophyforlife #mentalhealth"
DLS9z76RK1M-1.mp4,"A powerful leader knows when to hold back. @ryanholiday breaks down why restraint separates the great from the good.

Don't miss his complete conversation with @elliot.ackerman on @dailystoicpodcast — dropping soon!

#stoicism #leadership #restraint #dailystoic #stoicphilosophy #leadershipdevelopment #wisdom #mindset #selfcontrol #philosophyreels"
DLSNNyQggF4-1.mp4,"Gary Brekka and @ultimatehumanpod sat down with Steven from MASA, who's bridging two worlds that rarely meet: the biohacker's breakfast and the drive-thru addict's guilty pleasure. His philosophy? Stop fighting human nature. When 95% of people choose flavor first, the answer isn't more willpower—it's better food science. MASA proves you don't need to sacrifice taste to transform your health. This is what scaling wellness to the masses actually looks like.

#biohacking #healthyfood #wellness #nutrition #healthylifestyle #foodscience #masahealth #behaviorchange #healthtech #functionalmedicine"
DLSQdStsaXN-2.mp4,"@russellbrand breaks down how modern power structures actually operate behind the scenes of democracy. The uncomfortable truth about who really pulls the strings might surprise you.

#russellbrand #politics #truth #awareness #democracy #power #society #critical #thinking #wakeup #reality #media #control #freedom #questioning"
DLSQsbKhQc6-1.mp4,"When @themelrobbinspodcast brought Bryan Stevenson into the conversation—founder of the Equal Justice Initiative (@eji_org), legendary lawyer, and the mind behind Just Mercy—something profound unfolded. 

His perspective doesn't just challenge the system; it challenges how we see humanity itself. The question he poses cuts deep: why do broken people face punishment instead of compassion?

For anyone searching for their purpose, wondering how one person can actually make a difference, or struggling to hold onto hope in heavy times—this episode delivers answers that will move you from the inside out.

Mel calls him her personal hero, and after hearing his stories, you'll understand why.

🎧 ""This Conversation Will Change Your Life: Do This to Find Purpose & Meaning""

#MelRobbins #BryanStevenson #JustMercy #EqualJusticeInitiative #Purpose #SocialJustice #Hope #MakeADifference #CriminalJusticeReform #Inspiration #Podcast #ChangeYourLife #Meaning #Justice #Humanity"
DLSi9jCupqc-1.mp4,"L-theanine might be the missing piece to your morning coffee routine. According to research shared by @foundmyfitness, this amino acid transforms caffeine's effects by activating alpha brain waves and boosting calming neurotransmitters like GABA and serotonin. The result? Enhanced focus and attention without the jitters that often come with higher caffeine intake. Studies confirm this duo improves performance on mentally demanding tasks while creating what users describe as a ""calm yet focused"" sensation. The recommended ratio is 100-200 mg of L-theanine paired with 100-150 mg of caffeine, taken together since they absorb at similar rates. One important note: L-theanine won't speed up how your body processes caffeine, so timing your last cup before bed still matters.

#coffee #caffeine #ltheanine #nootropics #focus #productivity #biohacking #supplements #brainfog #mentalclarity #cognitivefunction #neuroscience"
DLSl7XrJGcF-1.mp4,"The secret to feeling sane? @realalexclark stopped guessing and started testing. Her supplement routine is now based on actual data from her own bloodwork—not trends or guesswork 🩸

She works with @gogeviti, a concierge health service that sends phlebotomists directly to your door and analyzes over 90 biomarkers per panel (~200 biomarkers annually) before recommending a single thing. Zero wasted money on supplements her body doesn't need 💯

Already have practitioners you trust? Alex loves @drwillcole and Geviti collaborates with existing providers to build the best protocol while handling all necessary testing. From at-home blood draws to customized delivery—it's all handled.

Memberships begin at $110/month. Use code 'ALEX' for 20% off your first month and skip the waitlist!

Want the full breakdown on how it works? Drop 'SHARK ATTACK' 🦈 below for her special link 🔗

#bloodwork #health #wellness #supplements #healthylifestyle #hormonalhealth #hormones #testingnotstressing #functionalhealth"
DLSvIaGtKZ2-1.mp4,"Biblical wisdom meets financial reality in this perspective from @daveramsey. That ancient proverb about debt isn't just a warning—it's a wake-up call. Every payment owns a piece of your future. Imagine redirecting all that money toward building wealth and changing lives instead. The math isn't complicated: zero payments equals maximum freedom to save, invest, and be radically generous. That's not a fantasy—it's a choice.

#DaveRamsey #DebtFree #FinancialFreedom #DebtFreeJourney #MoneyTips #PersonalFinance #FinancialPeace #BudgetingTips #FinancialLiteracy #MoneyMotivation #DebtFreeCommunity"
DLSzaqEuaFq-2.mp4,"The CONgregation hits a major milestone – 300 episodes strong! 🎉 In this unforgettable moment, @mrbradybaby opens up about his personal connection to scams. Three hundred episodes of brilliance from @teamcocopodcasts! Available now on all podcast platforms.

#scamgoddess #300episodes #scam #cons #congregation #live"
DLU9F0FRgz5-2.mp4,"Ever notice how the most successful people see patterns everywhere? @tonyrobbins breaks down exactly why pattern recognition separates winners from everyone else.

He recently joined @theallinpod with David, Chamath, and Jason for an incredible deep dive into his early journey, what happiness really means, mastering your time, living longer, and so much more. The insights are pure gold.

If you haven't caught this conversation yet, stop scrolling and go watch it. You'll thank yourself later.

#TonyRobbins #AllInPodcast #SuccessMindset #PatternRecognition #PersonalDevelopment #SelfImprovement #Motivation #LifeStrategy #PodcastClips #EntrepreneurMindset #TimeManagement #Longevity"
DLVCeIXyZ5Q-1.mp4,"Erik Prince breaks down California's decline under Gavin Newsom's leadership in this revealing segment. From policy decisions to their real-world consequences, Prince doesn't hold back his perspective on the governor's track record. Watch the full breakdown.

via @shawnryanclipped

#ShawnRyanShow #ErikPrince #GavinNewsom #California #Politics #Leadership #PolicyDebate #SRS #Podcast"
DLVFyeFg2Gg-2.mp4,".@legionofskanks brought in @marknormand & @tristanisacomedian for their latest episode—comedy gold you can only catch on @gasdigital 🔥

Ready to watch? Head to gasdigital.com and use promo code LOS when creating your #GaSDigital profile for discounted full access to all the chaos!

#LegionOfSkanks"
DLVIMdZJsPr-1.mp4,"Nobody wants to admit they've got an ego running the show. @jockowillink breaks down why the people who think they're immune to ego issues are usually the ones who need to hear this most. The blind spot is real.

#ego #jockopodcast #jockowillink #leadership #selfawareness #humility #growthmindset #leadershipdevelopment #personaldevelopment #mindset #discipline #accountability"
DLVKNVcyHTV-2.mp4,"When a six-day vow of silence becomes the catalyst for launching a $172M venture fund, you know there's a story worth hearing. Stacy Brown-Philpot's path from Google executive to TaskRabbit CEO has now led to founding Cherryrock Capital, where she's backing underinvested founders and challenging the venture capital playbook. Her conversation with @jeffberman on @mastersofscale reveals how quiet reflection sparked loud action in an industry that desperately needed disruption.

#VentureCapital #StartupFunding #Leadership #Entrepreneurship #WomenInBusiness #SiliconValley #BusinessPodcast #Innovation #Founders #VC"
DLVL9AJx0hi-1.mp4,"The way @marthahigareda breaks down love as an action word instead of just a feeling hits different 💯 

Drop a YES below and the full episode lands in your DMs ✉️

What's your take—does love live in what we do or what we say? 👇

Via @greatness

#relationships #love #marriage #dating"
DLVUuW9Kse--2.mp4,"The out-of-state college trap is financially devastating, and @daveramsey isn't sugarcoating it. Parents who truly care about their teenagers' futures will guide them toward debt-free education options close to home. The reality? Student loans destroy lives, but they're exponentially worse when kids pay quadruple the cost just to cross state lines for a school they can't afford. Choosing an out-of-state university without the cash to back it up isn't just a mistake—it's financial self-destruction. Smart families pick affordable paths over prestigious zip codes.

#studentloans #college #collegedebt #debtfree #money #personalfinance #financialfreedom #daveramsey"
DLVbVEiyTaf-1.mp4,"Bobby Lee and Andrew Santino from @badfriendspod are on the hunt for their next Fancy to bring the zombie movie to life! Think you've got what it takes? Better check those boxes first: LA resident ✓ Born in Spain with that authentic accent ✓ Ready to shoot your shot at carlosinthebooth@gmail.com – but seriously, if you don't fit the criteria, keep scrolling 👀

#badfriends #badfriendspod #bobbyleeandrewsantino #fancyb #comedypodcast #podcastclips #standup #standupcomedy #tigerbelly #andrewsantino #bobbylee"
DLVoz2Yhq3g-1.mp4,"When the threat of nuclear war becomes background noise to the culture wars. @charliekirk1776 highlights the absurdity of modern priorities.

#CharlieKirk #TurningPointUSA #NuclearWar #Priorities #PoliticalCommentary #Conservative #MediaCriticism #RealTalk #WakeUpAmerica #PerspectiveCheck"
DLVzRYtPhEY-1.mp4,"Charlie Houpert drops a truth bomb that every entrepreneur needs to hear: conviction is everything. When you're uncertain about what you're offering, people feel it instantly. @timferriss captures this powerful moment reminding us that hesitation kills deals faster than any objection ever could. Your belief becomes their belief—or your doubt becomes their exit.

#timferriss #charliehoupert #salespsychology #entrepreneurmindset #businesstips #confidenceiskey #salesadvice #believeinyourself #entrepreneurship #businessmindset #mindsetmatters #successmindset"
DLWV6JxSrMp-2.mp4,"The way jordan.b.peterson breaks down complex ideas into digestible wisdom never gets old. This perspective hits differently when you really sit with it.

Credit to @jordanbpetersonfans for consistently sharing these powerful moments 💯

#jordanpeterson #jordanpetersonquotes #jordanbpeterson #jordanbpetersonquotes #psychology #lifelessons #tellthetruth #tellthetruthtuesday #speaktruth #speaktruthtopower #12rulesforlife #12morerulesforlife #societyfeelings #jordanpetersononsociety #bookstagram #googleads #marketingdigital #personality"
DLWdYzrsog7-2.mp4,"⚡ The power struggle nobody saw coming – @russellbrand breaks down what's really happening between Elon Musk and Donald Trump as tensions reach a boiling point.

#russellbrand #elonmusk #donaldtrump #politics #news #podcast #viral #trending"
DLX7rDGvHKY-2.mp4,"When the battlefield evolves, so must the warrior. @jockowillink breaks down the brutal reality of drone warfare with Chris Cappy, who shares raw accounts of being encircled on Ukraine's frontlines. These aren't theory sessions—this is real combat, dissected.

Full episode available on the Jocko Fuel YouTube channel.

#jockopodcast #jockofuel #jockowillink #ukraine #dronewarfare #militarytactics #modernwarfare #combatvet #leadership #warfighting #frontlines"
DLXT2uNoFYY-1.mp4,"The geopolitical chess game is sending shockwaves through oil markets – and Britain's wallets are feeling every move. 💷🛢️

Alastair & Rory break down the volatile oil price swings and what they mean for everyday costs across the UK.

Via @restispolitics

#TheRestIsPolitics #Politics #OilPrices #CostOfLiving #Geopolitics #UKPolitics #Economy #CurrentAffairs #PoliticalPodcast #AlastairCampbell #RoryStewart"
DLXr9McRBbq-2.mp4,"The pit-in-your-stomach feeling that comes with job insecurity? It's a focus killer. @simonsinek breaks down why having that difficult conversation with your manager—despite how risky it feels—is actually the path to clarity and rebuilding trust. Sometimes the scariest move is the smartest one.

#Leadership #CareerAdvice #WorkplaceCulture #ProfessionalDevelopment #CareerGrowth #WorkplaceTips #LeadershipDevelopment #CareerTips #SimonSinek"
DLYFEpvR_Zj-1.mp4,"Stephen Baldwin opens up about watching @haileybieber rise to stardom and reveals the story of how he first connected her with Justin Bieber 💫 

Via @theadamcarollashow

#StephenBaldwin #HaileyBieber #JustinBieber #Baldwin #Bieber #ProudDad #HollywoodFamily #CelebrityInterview #Podcast #BaldwinFamily"
DLYJtsSv4ZH-2.mp4,"The disbelief is real 😭 When @russellbrand says he can't handle it, you know it hit different. Watch till the end 👀

#russellbrand #viral #fyp #explore #trending #comedy #funny #relatable #react #reaction"
DLYNajjBUjU-2.mp4,"A DNA test completely rewrote Fred Armisen's family story, and the results weren't what he expected. @teamcocopodcasts dives into the moment everything changed. #WEKYN"
DLYZa4XBNcv-1.mp4,"The foundation of their marriage? Covenant love that points back to Christ. She shares how submitting to her husband isn't about weakness—it's an act of worship and a humbling blessing that reflects God's design. Their love story isn't just theirs alone; it's a display of God's love in action. A beautiful reminder that following godly leadership creates something extraordinary. (📸 @charliekirk1776)

#MarriageGoals #ChristianMarriage #BiblicalMarriage #GodsDesign #CovenantLove #FaithAndFamily #ChristianWife #MarriageMinistry #GodlyMarriage #ChristianCouple"
DLYpblvNksc-2.mp4,"A former Border Patrol agent pulls back the curtain on what's really happening at America's southern border. Katarina Szulc joins the show to share unfiltered stories from the front lines that mainstream media won't tell you.

Via @shawnryanclipped

#shawnryanshow #srs #shawnryan #border #borderpatrol #bordersecurity #immigration #southernborder #katarinaszulc #podcast #podcasting #podcastclips #truth #reality #america #security"
DLZ1oympxUf-2.mp4,"Episode 2 drops into the JD Vance story where things get interesting—peeling back the carefully crafted image to reveal the power players pulling strings behind closed doors. @restispolitics asks the question everyone's thinking: if he's the voice of working America, whose interests is he actually serving?

Dive into ""The Real JD Vance: The Power Behind the Man"" exclusively on The Rest Is Politics Plus. New episodes every Friday.

Join at www.therestispolitics.com

#JDVance #Politics #PoliticalPodcast #TheRestIsPolitics #PoliticalAnalysis #AmericanPolitics #Documentary #BehindTheScenes"
DLa5lM1zj0w-2.mp4,"Look who just dropped the ultimate reality check for entrepreneurs 👀

Not all advice hits the same when you're building something from scratch. The people giving you directions? They better have walked the path themselves.

Worth the watch if you're tired of taking notes from people who've never actually done it.

Via @foundr

#entrepreneurship #businessadvice #startuplife #entrepreneurmindset #businesstips #foundermindset #entrepreneurlife #businessgrowth #startupadvice #entrepreneurship101"
DLaJDmlNozb-1.mp4,"A $9,000 gift that came with strings attached – and now grandma's asking for $12,000 in return. @daveramsey breaks down this family money drama and explains why this ""gift"" was anything but free.

#DaveRamsey #MoneyTok #DebtFree #PersonalFinance #FinanceTok #MoneyAdvice #FamilyDrama #FinancialPeace #BudgetingTips #MoneyProblems"
DLaJL5GOzE--1.mp4,"When doubt creeps in, the answer isn't to push harder — it's to zoom out. @jockowillink breaks down why your perspective determines your confidence level, and how creating mental distance from your problems might be the exact strategy you need to overcome them. Real confidence isn't built in the comfort zone.

#jockopodcast #jockowillink #confidence #mindset #discipline #motivation #selfimprovement #personalgrowth #mentalstrength #leadership #successmindset #motivationalquotes #inspirationalquotes #disciplineequalsfreedom #selfmastery #growthmindset #mentaltoughness #perspective"
DLaPh8usz-l-1.mp4,"Looking to bulletproof your self-worth? Charlie Houpert breaks down why Nathaniel Branden's ""The Six Pillars of Self-Esteem"" deserves a spot on your reading list. This deep dive from @timferriss explores how genuine confidence gets built from the inside out, not through quick fixes or surface-level tactics.

#SelfEsteem #PersonalDevelopment #Confidence #MentalHealth #SelfImprovement #BookRecommendations #Psychology #InnerWork #GrowthMindset #SelfWorth #Mindfulness #PersonalGrowth"
DLaYzUeOAkN-1.mp4,".@ryanholiday sits down with @rickrubin for an in-depth conversation exploring philosophy's role in creativity and the intersection of art and artificial intelligence

🎙️First part drops now on The Daily Stoic Podcast – available on all platforms

#podcast #rickrubin #stoicism #philosophy #creativity #AI #artificialintelligence #creativeprocess #wisdom #stoicphilosophy #podcasting #newpodcast #podcastrecommendation #art #artisticprocess"
DLbEYZ8AKPV-1.mp4,"@legionofskanks is bringing the heat tonight with @bigjayoakerson, @gomezcomedy, and @theproblemdavesmith for an all-new #FridayNightHang! Tune in at 8pm E exclusively on GaSDigital.com and don't sleep on that discount - use code LOS when you subscribe!

#LegionOfSkanks #Comedy #StandUpComedy #Podcast #LiveComedy #GasDigital #BigJayOakerson #LuisJGomez #DaveSmith #FridayNight #ComedyPodcast"
DLbHx_KtMQo-2.mp4,"Sarah Adams breaks down the evolving threat landscape facing America in this powerful segment. From geopolitical tensions to domestic vulnerabilities, she delivers an unfiltered analysis that every citizen should hear. The conversation challenges conventional thinking about national security in today's complex world.

Via @shawnryanclipped

#SarahAdams #ShawnRyanShow #NationalSecurity #Geopolitics #ThreatAnalysis #Intelligence #Podcast #MustWatch #SRS #SecurityExpert"
DLcpJEXAfNA-2.mp4,"Mark Normand and Tristan absolutely delivered on this one 🔥 Catch the full conversation with @legionofskanks – new episode streaming everywhere now! Link in bio‼️

@marknormand @tristanisacomedian #LegionOfSkanks #comedy #podcast #standupcomedy #comedian"
DLfBEF3MQxx-2.mp4,"Jay Shetty (@jayshetty) reveals why spotting these patterns early can change everything for your relationships 👀

Drop a ""YES"" if this hit different 🎯

#jayshetty #relationships #relationshipadvice #datingadvice #toxicpeople #redflags #selfworth #boundaries #healingjourney #selflove #growthmindset #wisdomwednesday #lifecoach #mindsetshift #protectypeace"
DLhtNUkRrZ3-1.mp4,"The power of the pause is real 🎯 @askvinh breaks down why the space between your words matters just as much as the words themselves. Master this one technique and watch how differently people listen to you.

#communicationskills #publicspeaking #confidence #selfimprovement #personaldevelopment #communication #speakingtips #presentationskills #leadership"
DLkWx6zC5eG-1.mp4,"The comparison trap hits hardest when scrolling through feeds full of luxury cars and dream vacations. Here's what @daveramsey wants everyone to know: those picture-perfect lives usually come with a hidden price tag most people never see.

Behind the glamorous posts sits a stark reality—78% of people are living paycheck to paycheck, financing lifestyles they can't actually afford. Meanwhile, the person choosing humility over status, investing quietly instead of flexing loudly, is building something that actually lasts.

Real wealth doesn't need an audience. It's grown in private while everyone else performs for likes.

#MoneyTips #DebtFree #PersonalFinance #FinancialFreedom #MoneyManagement #WealthBuilding #FinancialPeace #SmartMoney #DebtFreeJourney #FinancialAdvice"
DLkdevKuAXo-1.mp4,"Curious what keeps @foundmyfitness balanced when summer heat turns up? She's asking her community to share their go-to stress relief rituals for the season. Drop your answer below! ☀️

#SummerVibes #StressRelief #WellnessJourney #HealthyLiving #SelfCare #MindfulLiving #SummerWellness #MentalHealth #HealthTips #Wellness"
DLkqM2iN-mj-1.mp4,"Fear doesn't stand a chance when you make your move. @jockowillink drops the truth.

Credit: @chriswillx

#takeaction #fearless #motivation #mindset #inspiration #jockowillink #fyp #reels"
DLlCfB3hKMf-2.mp4,"The unsolved mystery that haunts American history—RFK Jr. opens up to @tuckercarlson about the unanswered questions surrounding his father's assassination that still keep him searching for truth decades later.

#RFKJr #RobertFKennedy #Assassination #TruthSeekers #AmericanHistory #PoliticalHistory #JusticeForRFK #UnansweredQuestions #TuckerCarlson"
DLlF7bwhxHG-1.mp4,"Charlie Kirk (@charliekirk1776) breaks down a harsh reality about immigration policy and its long-term consequences on Western civilization. When nations abandon merit-based systems and cultural assimilation, they risk losing the very foundations that made them prosperous in the first place.

#CharlieKirk #Immigration #BorderSecurity #Politics #Conservative #America #TPUSA #TurningPointUSA #PolicyMatters #WesternCivilization #MeritBased #NationalSovereignty #PoliticalCommentary"
DLluzH6y1Iz-1.mp4,"The perspective shared here by jordan.b.peterson continues to spark important conversations across social media. This thought-provoking take demonstrates why his viewpoints resonate with millions seeking clarity in today's complex world. Credit goes to @jordanbpetersonfans for consistently sharing these powerful moments that challenge conventional thinking.

#jordanpeterson #jordanpetersonquotes #jordanbpeterson #jordanbpetersonquotes #psychology #lifelessons #tellthetruth #tellthetruthtuesday #speaktruth #speaktruthtopower #12rulesforlife #12morerulesforlife #societyfeelings #jordanpetersononsociety #bookstagram #googleads #marketingdigital #personality"
DLnHn1-OACW-1.mp4,"What if the career path society applauds is actually leading nowhere? Historian and bestselling author @rutgerbregman sits down with @ryanholiday to dismantle conventional wisdom about what makes work truly matter. From ordinary individuals who achieved extraordinary moral victories to the uncomfortable truth about prestigious jobs that contribute nothing—this conversation challenges the metrics we use to measure a life well-lived.

🎙️ Listen on The Daily Stoic Podcast

#stoicism #philosophy #meaningfulwork #careerdevelopment #lifepurpose #personalgrowth #selfimprovement #motivation #podcast #worklifebalance #success #rutgerbregman #dailystoic"
DLnHn1-OACW-2.mp4,"What if the career path society applauds is actually leading nowhere? Historian and bestselling author @rutgerbregman sits down with @ryanholiday to dismantle conventional wisdom about what makes work truly matter. From ordinary individuals who achieved extraordinary moral victories to the uncomfortable truth about prestigious jobs that contribute nothing—this conversation challenges the metrics we use to measure a life well-lived.

🎙️ Listen on The Daily Stoic Podcast

#stoicism #philosophy #meaningfulwork #careerdevelopment #lifepurpose #personalgrowth #selfimprovement #motivation #podcast #worklifebalance #success #rutgerbregman #dailystoic"
