job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type,error_category,pass_number
DIutv_JTvAO-2.mp4_podcast,sonbankinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\realalexclark\DIutv_JTvAO-2.mp4,"Behind the scenes of his latest podcast, Alex Clark (@realalexclark) put his own apartment under the microscope—literally 🔬

Ryan Blaser from @testmyhome didn't just show up to chat. He came equipped to test everything: mold spores, EMFs, air quality, water toxicity, the works. The trusted environmental health expert who's worked with Lauryn Bosstick and Paul Saladino turned Alex's one-bedroom into a full-on health investigation site 🏠⚠️

Could invisible threats in your living space be the reason you feel off? Brain fog, constant fatigue, unexplained symptoms—sometimes the culprit isn't your body, it's your building 😷

After surviving his own battle with environmental illness, Ryan now helps people detect what's lurking where they live. This @cultureapothecary episode breaks it all down (and Alex promises a vlog with the shocking results coming soon) 🎥

Stream it now on all podcast platforms or catch it on Real Alex Clark's YouTube 💚🌿

Drop 'MOLD' in the comments for the direct link!

Ever questioned if your home environment was affecting your health?

#mold #moldtoxicity #emf #healthyhome #environmentalhealth #podcast #wellness #holistichealth #toxins #airquality #homehealth #chronicillness",success,1,2025-12-19T10:30:18.512619,2025-12-19T10:34:15.824050,,0,3,,,,
C0xWIPMvNl6-1.mp4_podcast,walinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\impacttheory\C0xWIPMvNl6-1.mp4,"@peterdiamandis drops a mind-bending prediction about AI's role in human longevity that might change how you think about your lifespan. @impacttheory captures this powerful conversation about technology's potential to extend life beyond what we currently imagine possible. Link in bio for the full discussion.

#impacttheory #AI #artificialintelligence",success,3,2025-12-19T10:31:31.251043,2025-12-19T10:35:31.717189,,0,3,,,,
DMbE9MohIOD-2.mp4_podcast,emersoninspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\joeroganexperience\DMbE9MohIOD-2.mp4,"A profound conversation about transformation and freedom with @shakasenghor on @joeroganexperience • Episode 2353 features the writer, entrepreneur, and resilience expert who spent 19 years behind bars for murder and emerged to help others break free from their own invisible chains. His upcoming book ""How to Be Free: A Proven Guide to Escaping Life's Hidden Prisons"" drops September 9 • www.shakasenghor.com

#JoeRogan #JRE #ShakaSenghor #Podcast #Transformation #SecondChances #Resilience #PersonalGrowth #Freedom #NewBook #Entrepreneur #Writer #LifeLessons",success,2,2025-12-19T10:31:34.515071,2025-12-19T10:35:03.208835,,0,3,,,,
DEE6W56R3BY-1.mp4_podcast,dennwilsoninspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\thejrecompanion\DEE6W56R3BY-1.mp4,"James Fox breaks down his documentary 'The Program' during his conversation with Joe Rogan on JRE episode 2246. Stream the full discussion through the episode links, and catch the film on Amazon Video. Episode highlights courtesy of @thejrecompanion

Follow @jamesfoxdirector
Follow @joerogan

#jamesfox #joerogan #jrec2246 #jre #thejrecompanion #jrejamesfox #uap #joeroganpodcast #joeroganexperience #ufo",success,0,2025-12-19T12:10:48.503808,2025-12-19T12:13:10.732699,,0,3,2025-12-19T10:47:26.659563,,,
DFqnq0gTjF1-2.mp4_podcast,neilinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\joeroganexperience\DFqnq0gTjF1-2.mp4,"Lost civilizations get a fresh perspective when Dan Richards breaks down alternative history theories. The independent researcher behind ""DeDunking the Past"" joins @joeroganexperience for episode 2267 to challenge conventional historical narratives. @dedunking

#JoeRogan #JRE #JoeRoganPodcast #JoeRoganExperience #Podcast #History #LostCivilizations #AlternativeHistory #AncientHistory #DeDunkingThePast #DanRichards #HistoricalMysteries #AncientCivilizations",success,4,2025-12-19T10:33:05.418126,2025-12-19T10:37:09.106699,,0,3,,,,
DQsFxswElOE-1.mp4_podcast,angelapenninspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\foundmyfitness\DQsFxswElOE-1.mp4,"The immune system's ability to fight cancer can increase 6-fold from just minutes of exercise, according to research shared by @foundmyfitness. Natural killer T cell activity surges during physical activity, improving the body's capacity to detect and destroy cancerous cells. Beyond immediate immune enhancement, consistent exercise correlates with lower cancer recurrence rates, decreased mortality, and improved survival outcomes in patients with cancer history. Studies highlight vigorous-intensity workouts as particularly beneficial. While not a replacement for medical treatment, exercise functions as a powerful adjunct therapy and preventative measure across most cancer types.

#exercise #cancer #immunity #naturalkillerTcells #cancerprevention #immunesystem #healthspan #longevity #vigorous #workout",success,2,2025-12-19T10:33:14.718124,2025-12-19T10:38:40.404866,,0,3,,,,
DRGD081Eit7-1.mp4_podcast,carlooinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\tigerbelly\DRGD081Eit7-1.mp4,"Bobby Lee keeps it real about cultural observations with that signature TigerBelly humor 🎙️ @tigerbelly delivers another gem from episode 528 with @jameelajamil

#tigerbelly #podcastclips #comedians",success,4,2025-12-19T10:33:23.666861,2025-12-19T10:38:40.498512,,0,3,,,,
C-tMsPSS0Db-1.mp4_podcast,penelopeinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\tonyrobbins\C-tMsPSS0Db-1.mp4,"The legendary @tonyrobbins continues to transform lives across the globe—whether through empowering entrepreneurs or those unforgettable banana hands moments that keep everyone laughing 🍌😂

Drop your @tonyrobbins experience in the comments—has his work changed your perspective or were you lucky enough to meet him in person? 👇

#TonyRobbins #SageRobbins #BetterTogether #PersonalGrowth #Connection",success,3,2025-12-19T10:34:25.126808,2025-12-19T10:38:25.918934,,0,3,,,,
DEnmL6UTvMd-2.mp4_podcast,yourmindfuelpod,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\joeroganexperience\DEnmL6UTvMd-2.mp4,"@joeroganexperience sits down with award-winning actor, director, producer, and screenwriter Mel Gibson in episode 2254. Gibson's latest directorial project ""Flight Risk"" hits theaters January 24, starring Mark Wahlberg. @flightriskmovie

www.flightrisk.movie

#JoeRogan #JRE #MelGibson #FlightRisk #MarkWahlberg #Podcast #JoeRoganPodcast #JoeRoganExperience",success,1,2025-12-19T10:34:25.878869,2025-12-19T10:38:47.525017,,0,3,,,,
DMgLBZRh4Tf-1.mp4_podcast,theawakenedmic,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\teamcocopodcasts\DMgLBZRh4Tf-1.mp4,The wait is finally over—Summer S'Mores featuring Conan and the Chill Chums makes its highly anticipated return! via @teamcocopodcasts #ChillChums #CONAF,failed,1,2025-12-19T10:39:02.655967,2025-12-19T10:40:06.037869,"captcha: enter the code - Vision analysis: This screen shows Instagram's CAPTCHA verification page with the heading ""Confirm you're human."" The user must enter the distorted code ""883786"" from the image into the text field to proceed. This indicates Instagram has flagged suspicious activity or automated behavior on the account, requiring human verification before allowing further actions. The user needs to correctly enter the CAPTCHA code and click ""Next"" to resolve this security check.",3,3,2025-12-19T10:43:59.423124,verification,account,
DNTYNqPOi_V-2.mp4_podcast,weriseandruminate,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\daveramsey\DNTYNqPOi_V-2.mp4,"A father's love takes on new meaning after tragedy. Brandon reached out to @daveramsey a year after losing his 1½-year-old son Carter to SUDC (Sudden Unexplained Death in Childhood). Now he's navigating the impossible—being strong for his grieving wife, present for his other sons, and keeping their household afloat while processing unimaginable loss. Sometimes the bravest thing you can do is ask for help, and that's exactly what Brandon did when he called The Ramsey Show.

#TheRamseyShow #DaveRamsey #Grief #FatherhoodJourney #StrengthInVulnerability #FamilyFirst #HealingProcess #ParentingThroughLoss #RealConversations #FindingHope",success,3,2025-12-19T10:35:41.770018,2025-12-19T10:40:13.237135,,0,3,,,,
DLDjREwS7zX-2.mp4_podcast,madalynnnaustininspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\legionofskanks\DLDjREwS7zX-2.mp4,"The Rogansphere has claimed new visitors 🛸🙏🏼

@legionofskanks brings this moment from JRE 2339

Catch ALL NEW #LegionOfSkanks dropping every Tuesday at 8PM E exclusively on @gasdigital

Use promo code LOS when you create your profile for discounted full access‼️",success,2,2025-12-19T10:39:44.951537,2025-12-19T10:43:23.170084,,1,3,2025-12-19T10:44:42.332049,,,
DAd2DAXqumV-1.mp4_podcast,itsempoweringhour,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\impacttheory\DAd2DAXqumV-1.mp4,"The education system might be failing an entire generation—@realcandaceowens didn't hold back when she sat down with @impacttheory to discuss why she believes society is being systematically dumbed down. Her take on declining intelligence among kids sparked serious conversation.

Drop your perspective in the comments below. Full episode available on YouTube through the link in profile.

#ImpactTheory #CandaceOwens #Education #Society #CriticalThinking #Podcast #Conversation #DeepTalk #Mindset #Truth",success,3,2025-12-19T10:38:35.985002,2025-12-19T10:42:35.826528,,0,3,,,,
Ct2zx94onmh-1.mp4_podcast,theheartandhustles,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\hormozi\Ct2zx94onmh-1.mp4,"Tag someone who needs to see this perspective shift 👇

Alex Hormozi (@hormozi) breaks down why your current situation might be the exact advantage you need. Sometimes what feels like a disadvantage is actually your competitive edge in disguise.

Drop a 💡 if this changed how you see your position.

#alexhormozi #businessmindset #entrepreneurmindset #mindsetshift #businessstrategy #competitiveadvantage #entrepreneurship #businessgrowth #successmindset #businesstips",success,2,2025-12-19T10:38:50.466220,2025-12-19T10:43:58.825537,,0,3,,,,
DQhpk4LCRY0-2.mp4_podcast,mysparkedthoughts,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\shawnryanshow\DQhpk4LCRY0-2.mp4,"A nightmare scenario that makes you question everything 😨 @shawnryanshow captures the kind of moment that stays with you long after you hear it.

#scary #horrorstories #horror #crime #truecrime #shawnryanshow #podcast",success,4,2025-12-19T10:38:51.584556,2025-12-19T10:42:18.620936,,0,3,,,,
C3IzPPhPC4Y-1.mp4_podcast,castcoremedia,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\theovon\C3IzPPhPC4Y-1.mp4,Added from logs - completed 2025-12-19,success,3,2025-12-19T12:45:06,2025-12-19T12:50:09,,0,3,,,,
DCYBRMuIYuP-2.mp4_podcast,podpeakstudio,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\thejrecompanion\DCYBRMuIYuP-2.mp4,Added from logs - completed 2025-12-19,success,0,2025-12-19T12:43:00,2025-12-19T12:45:51,,0,3,,,,
DPOzy3lkYVO-1.mp4_podcast,crimsonlegionshort,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\dave.asprey\DPOzy3lkYVO-1.mp4,Added from logs - completed 2025-12-15,success,0,2025-12-15T15:31:28,2025-12-15T15:36:24,,0,3,,,,
