job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type,error_category,pass_number,run_id,video_id
DHv0u8tuLyp-2.mp4_podcast,micdropchannel,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\thejrecompanion\DHv0u8tuLyp-2.mp4,"The tension in this clip is absolutely unreal – it's the kind of story that keeps you on edge from start to finish. For anyone hooked by what they just watched, @thejrecompanion has timestamped the full story and its wild conclusion at 55min 30 seconds.

Discussed On
The Joe Rogan Experience
Episode 2295 - Scott Payne

Link to Listen/Watch in Episode Links Highlight and Bio.

Follow @scottpaynebigcountry
Follow @joerogan

#scottpayne #joerogan #jre2295 #thejrecompanion #jre #jrescottpayne #joeroganpodcast #joeroganexperince",success,3,2025-12-22T20:30:37.304858,2025-12-22T20:33:36.834764,,2,3,2025-12-22T20:35:34.593494,,,,,
DEUNSfopo-a-1.mp4_podcast,viralmicstudio,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\foundr\DEUNSfopo-a-1.mp4,"Most entrepreneurs in 1983 were focused on computing power and technical specs. Steve Jobs? He was already obsessed with making technology beautiful.

That vision separated Apple from every other tech company and still defines them today.

Via @foundr

#stevejobs #apple #design #entrepreneur #productdesign #innovation #technology #BusinessLessons #appledesign #foundrmag #entrepreneurmindset #startuplife #techhistory #designthinking",failed,4,2025-12-22T20:30:27.963370,2025-12-22T20:31:44.074149,Exception: Device 98.98.125.37:20900 never appeared in ADB devices list after 60s,3,3,2025-12-22T20:35:27.244744,adb_timeout,infrastructure,,,
DNi1CD7RFD0-1.mp4_podcast,quickpodsnaps,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\charliekirk1776\DNi1CD7RFD0-1.mp4,"Charlie Kirk breaks down what truly defines being an American in this powerful moment (@charliekirk1776). It goes deeper than just citizenship.

#america #american #patriot #conservative #politics #viral #charliekirk #tpusa #turningpointusa #freedom #liberty #constitution #redpill",success,0,2025-12-22T20:24:34.983280,2025-12-22T20:29:32.956778,,0,3,,,,,,
DQdADlxEfl0-2.mp4_podcast,podmindstudio,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\dave.asprey\DQdADlxEfl0-2.mp4,"The hard truth about cancer screening that nobody wants to hear 👇

According to @dave.asprey, waiting for a mammogram to catch something means you're already behind. Detection isn't the same as prevention—it's catching a problem that's already progressed.

He says real prevention happens at the cellular level: stabilizing blood sugar, eliminating hormone disruptors, and optimizing liver function. The goal is to change your biology before anything has a chance to develop.

For those wanting advanced screening options, he recommends @prenuvo—$300 off at www.prenuvo.com/dave.

#CancerPrevention #BiohackingWomen #DaveAsprey #FunctionalMedicine #StopCancerBeforeItStarts",failed,3,2025-12-22T20:33:46.894778,2025-12-22T20:36:43.399686,Exception: UI dump failed (WebDriverException): Message: Could not proxy command to the remote server. Original error: connect ECONNREFUSED 127.0.0.,3,3,2025-12-22T20:38:43.086624,appium_crash,infrastructure,,,
DQ9UC8mDpOm-1.mp4_podcast,talktrackhub,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\jayshetty\DQ9UC8mDpOm-1.mp4,"Jay Shetty (@jayshetty) and Radhi can't escape this question no matter where they go 😂😂

#jayshetty #relationships #couplegoals #marriage #love #relatable #couplehumor #marriedlife #funny",success,3,2025-12-22T20:25:08.134366,2025-12-22T20:29:22.301017,,0,3,,,,,,
DQr9tyJEiDZ-2.mp4_podcast,kianinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\legionofskanks\DQr9tyJEiDZ-2.mp4,"A Skankfest proposal attempt becomes podcast legend when an overeager fan's romantic gesture crashes and burns on stage 💀 @legionofskanks captured this trainwreck moment during Episode 420 with @arishaffir @dansoder & @zacisnotfunny

Catch ALL NEW #LegionOfSkanks every Tuesday at 8PM E only on @gasdigital • Create a profile w/ promo code LOS and get discounted full access‼️",failed,1,2025-12-22T20:31:38.659756,2025-12-22T20:35:04.915039,"Loop stuck - Vision analysis: The screen shows Instagram's main feed with a post from 50cent visible, and there's a posting flow indicator at the top showing ""Keep Instagram open to finish posting..."" with a progress bar. This appears to be mid-way through a story posting process that got interrupted or stalled.

The loop recovery likely failed because the posting process was interrupted (possibly by switching apps or network issues) and Instagram couldn't automatically resume it. The user shoul",3,3,2025-12-22T20:36:28.604914,claude_stuck,infrastructure,,,
DNtlTpN2otX-2.mp4_podcast,sonbankinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\thediaryofaceopodcast\DNtlTpN2otX-2.mp4,"Arthur C. Brooks breaks down an unexpected truth about life after loss in this conversation from @thediaryofaceopodcast.

Comment ""Watch"" and I'll personally DM you our conversation.

When husbands pass away, research shows many wives go on to live surprisingly fulfilling lives. He dives into the psychology behind finding happiness even after profound grief.

Can joy and loss coexist?

Credit: @arthurcbrooks x @thediaryofaceopodcast

#happiness #grief #psychology #arthurcbrooks #mentalhealth #healing #lifelessons #widow #podcast #deeptalks #humanemotion #movingforward #resilience #emotionalintelligence",failed,2,2025-12-22T20:25:46.714095,2025-12-22T20:33:38.582196,"Loop stuck - Vision analysis: This shows a normal Instagram feed displaying stories at the top and a video post from user ""hdtgm and 2 others"" in the main feed. There are no visible error messages, popups, or ""action blocked"" warnings on the screen. The loop recovery failure likely occurred during a background process (possibly related to video playback or feed refresh) rather than a user-initiated posting action, and the app appears to be functioning normally despite the technical error.",1,3,,action_blocked,account,,,
DRId7uUE4w--2.mp4_podcast,walinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\therealbradlea\DRId7uUE4w--2.mp4,"A rejection turned into a million-dollar empire—that's exactly what happened when @colletteyscookies stopped waiting for permission and started building instead.

Two years later? Seven figures. Zero shortcuts. All hustle.

@therealbradlea sits down with her on his latest podcast episode to break down the journey from ""nobody will hire me"" to becoming her own boss with a thriving business.

Sometimes the door you need doesn't exist yet—so you build it yourself.

Catch the full conversation on YouTube (link in bio).

#entrepreneur #businessowner #smallbusiness #womenentrepreneurs #motivation #businessgrowth #podcast",failed,2,2025-12-22T20:32:39.952870,2025-12-22T20:35:54.938141,"Max steps reached - Vision analysis: The screen shows a ""Create"" menu overlay with options for Reel, Post, Story, Highlight, Ad, and Fundraiser. This appears to be the initial content creation selection screen, not an active posting flow. The post likely failed because the user reached the maximum steps (30) while still in the content type selection phase - they need to actually select one of the content types (like ""Post"" or ""Reel"") and proceed through the posting flow to complete their post.",3,3,2025-12-22T20:37:29.899803,claude_stuck,infrastructure,,,
DLkdevKuAXo-1.mp4_podcast,emersoninspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\foundmyfitness\DLkdevKuAXo-1.mp4,"Curious what keeps @foundmyfitness balanced when summer heat turns up? She's asking her community to share their go-to stress relief rituals for the season. Drop your answer below! ☀️

#SummerVibes #StressRelief #WellnessJourney #HealthyLiving #SelfCare #MindfulLiving #SummerWellness #MentalHealth #HealthTips #Wellness",failed,0,2025-12-22T20:33:19.589194,2025-12-22T20:34:06.756064,Exception: Appium connection failed after 3 attempts: ADB connection lost and reconnect failed,3,3,2025-12-22T20:38:09.523141,adb_timeout,infrastructure,,,
DRP8Dh3DLtD-1.mp4_podcast,dennwilsoninspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\mattwalshblog\DRP8Dh3DLtD-1.mp4,"A classic philosophical dilemma put to the test by @mattwalshblog – when neither option sounds appealing, which path do you choose? He breaks down the ""lesser of two evils"" argument and why this line of thinking matters more than people realize.

#MattWalsh #PoliticalCommentary #CriticalThinking #LesserOfTwoEvils #PhilosophyMatters #LogicAndReason #ConservativeThought #PoliticalDebate #ModernPolitics",failed,0,2025-12-22T20:37:15.309541,2025-12-22T20:38:31.304823,Exception: Device 128.14.109.187:20636 never appeared in ADB devices list after 60s,3,3,2025-12-22T20:42:13.757626,adb_timeout,infrastructure,,,
DFlONgbSdM_-2.mp4_podcast,neilinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\tigerbelly\DFlONgbSdM_-2.mp4,"When Jules came for Bobby's 🍑-hole, nobody saw it coming! @tigerbelly stays unhinged 😭

#tigerbelly ep. 487 #rileyreid #comedyclips #youtubepodcast",failed,2,2025-12-22T20:36:04.993329,2025-12-22T20:39:12.879498,"Max steps reached - Vision analysis: This shows an Instagram Reels video playing in the main feed. The screen appears to be functioning normally - there are no visible error messages, action blocks, or login prompts. The post likely failed because the user may have encountered Instagram's rate limiting or spam detection after reaching 30 steps, even though no explicit error message is currently displayed on screen.",3,3,2025-12-22T20:40:33.011045,claude_stuck,infrastructure,,,
DKTFaOFydTt-1.mp4_podcast,angelapenninspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\foundr\DKTFaOFydTt-1.mp4,"# Caption:

What happens when you mix a kitchen experiment with zero safety nets? You get @allisonellsworth and @drinkpoppi — a $1.95B homemade soda story that went from Shark Tank to PepsiCo's portfolio.

No beverage background. No playbook. Just an oil & gas exec who bet everything on gut health in a can.

@foundr sat down with Allison to break down the messy middle: rebranding while pregnant, a Vegas trade show gamble that paid off, outselling Trump and Kim K in trending searches, and a Super Bowl commercial that almost never aired.

The real lessons? They're not in the success — they're in the pivots, the instinct calls, and the moments where quitting would've been easier.

For founders wondering if bold moves still work, this conversation is proof.

Comment ""PODCAST"" and I'll personally DM you our conversation, or search ""Foundr Allison Ellsworth"" on YouTube for the full breakdown.

#FoundrPodcast #AllisonEllsworth #Poppi #StartupStory #Entrepreneurship #FemaleFounder #BeverageIndustry #SharkTank #BuildInPublic #BrandStrategy #GenZMarketing #TikTokMarketing #StartupLife #FounderStory #BusinessPodcast",failed,3,2025-12-22T20:37:44.169291,2025-12-22T20:38:59.493764,Exception: Device 98.98.125.39:21202 never appeared in ADB devices list after 60s,3,3,2025-12-22T20:42:42.419244,adb_timeout,infrastructure,,,
DPddXWMEZLx-2.mp4_podcast,carlooinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\foundr\DPddXWMEZLx-2.mp4,"The distribution game is changing—and @phoebegates saw it coming before most.

While others were still figuring out influencer marketing, she and the @phiaco team were already stacking strategies: influencer collabs for momentum, then pivoting hard into founder-led content for authentic connection.

Her takeaway from @garyvee hits different: when everyone has access to the same tech, your real competitive advantage is how you distribute. Not what you build—how you reach people.

@foundr broke down the full playbook with her on their podcast.

🎧 Comment PODCAST for the episode.

#founderpodcast #FounderStories #BuildInPublic #founderledcontent #contentstrategy #brandbuilding #digitalmarketing #influencermarketing #garyvee #distribution #marketingstrategy #entrepreneurship #startupgrowth",failed,3,2025-12-22T20:36:33.808302,2025-12-22T20:39:32.529429,"Loop stuck - Vision analysis: This shows Instagram's main feed with stories at the top and a Hypewhip reel playing. There's a notification bar indicating ""Keep Instagram open to finish posting..."" which suggests a post is still in progress or failed to complete. The loop recovery failure is likely due to an interrupted posting process - the user should either wait for the current post to finish uploading or restart the app to clear the stuck posting state.",3,3,2025-12-22T20:41:29.778124,claude_stuck,infrastructure,,,
DQevYfCicuZ-1.mp4_podcast,penelopeinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\therealbradlea\DQevYfCicuZ-1.mp4,"Brad's costume dilemma continues – after showing up as himself last Halloween, the search for something different came up empty. Guess we're getting another year of just Brad being Brad. 🎃

Via @therealbradlea

#Halloween #HalloweenCostume #Funny #Comedy #Relatable #HalloweenHumor #CostumeIdeas #Halloween2024 #Memes #Viral",failed,3,2025-12-22T20:39:29.841598,2025-12-22T20:43:22.187216,"Max steps reached - Vision analysis: The screen shows a standard Instagram Reels feed with a flood-related video post visible. There are no error messages, warnings, or ""action blocked"" notifications visible on the interface. The ""Sharing to Reels..."" status bar at the bottom suggests the post may still be processing or uploading, and the failure could be due to a network timeout or server issue rather than any user-facing restriction.",3,3,2025-12-22T20:44:28.367538,action_blocked,account,,,
DQ7SS4rgK4P-2.mp4_podcast,yourmindfuelpod,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\restispolitics\DQ7SS4rgK4P-2.mp4,"Doing exactly what someone who's *definitely not a spy* would do 👀

Via @restispolitics

#RestIsPolitics #Politics #PoliticsUK #UKPolitics #PoliticalPodcast #PoliticalTok #PoliticalNews #News #Podcast",success,4,2025-12-22T20:31:54.143586,2025-12-22T20:35:33.639928,,0,3,,,,,,
C1e3JFEI3p_-1.mp4_podcast,weriseandruminate,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\edmylett\C1e3JFEI3p_-1.mp4,"A powerful reality check from @edmylett that everyone scrolling needs to hear right now. The highlight reel isn't the full story, and what shows up in your feed is carefully curated – not the complete truth. He's cutting through the noise to remind us that comparison is the thief of joy, especially when you're comparing your real life to someone else's filtered version.

#motivation #motivationalquotes #inspiration #inspirationalquotes #mindset #success #successmindset #personaldevelopment #selfimprovement #reality #socialmedia #truth #authenticity #perspective",success,4,2025-12-22T20:32:29.086739,2025-12-22T20:35:55.330456,,0,3,,,,,,
DOzB4NiD_0j-1.mp4_podcast,madalynnnaustininspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\dave.asprey\DOzB4NiD_0j-1.mp4,"Dave Asprey reveals his top pick for the cleanest carb source that delivers maximum benefits with minimal toxins. 👆🏼

Mochi stands out as @dave.asprey's go-to starch for sustained energy without the downsides. Here's what makes it different.

#cleaneating #carbs #mochi #biohacking #healthycarbs #cleanccarbs #nutrition #energyboost #healthyfood #wellness #guthealth #antiinflammatory #foodscience #OptimalHealth",failed,3,2025-12-22T20:41:49.266023,2025-12-22T20:44:43.514196,"Loop stuck - Vision analysis: This shows a normal Instagram feed with stories at the top and a regular post from user ""madalynnaustininspired"" displaying a photo of someone sitting by palm trees with a bike lane sign. There are no visible error messages, login screens, or ""action blocked"" notifications on the current screen.

The loop recovery failure likely occurred during a background action (like liking, following, or posting) that isn't reflected in this current feed view. To diagnose the is",3,3,2025-12-22T20:46:48.822090,action_blocked,account,,,
Cb0ugtVA_pp-2.mp4_podcast,itsempoweringhour,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\impacttheory\Cb0ugtVA_pp-2.mp4,"The health data behind plant-based eating might surprise you – and this conversation with @rdseheult on @impacttheory barely scratches the surface. Ready to challenge what you thought you knew about nutrition? Full episode drops the complete breakdown on YouTube.

#vegan #plantbased #health #nutrition #wellness #healthylifestyle #veganlife #plantbaseddiet #healthtips #mindset #motivation",success,2,2025-12-22T20:45:08.968197,2025-12-22T20:48:31.719903,,1,3,2025-12-22T20:50:08.834147,,,,,
DIkfI3sJ3NV-2.mp4_podcast,theheartandhustles,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\theovon\DIkfI3sJ3NV-2.mp4,"Lane Kiffin dropping gems with @theovon 🎯

The Ole Miss coach knows how to keep it real both on and off the field. This conversation hit different.

Credit: @theovon

#theovon #lanekiffin #olemiss #collegefootball #football #podcast #coach #sports #cfb #rebels #hottytoddy",success,1,2025-12-22T20:37:28.883780,2025-12-22T20:43:15.640602,,2,3,2025-12-22T20:42:26.412510,,,,,
DFgGtoNxlfL-1.mp4_podcast,mysparkedthoughts,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\tonyrobbins\DFgGtoNxlfL-1.mp4,"Tony Robbins (@tonyrobbins) is extending an invitation that could change everything 🔥

Drop ""RISE"" in the comments to receive your exclusive access link via DM ⬇️

#TonyRobbins #RiseUp #PersonalDevelopment #Transformation #SelfImprovement #Motivation #GrowthMindset #SuccessMindset #Mindset #Leadership",success,1,2025-12-22T20:35:14.969417,2025-12-22T20:39:04.980672,,0,3,,,,,,
