filename,onscreen_text,post_caption
ITqFLSK4qdPL-1.mp4,If you're losing your mind over a girl you ain't busy enough homie.,Focus on your goals. Your purpose is greater than momentary emotional turbulence.
ITqFLSK4qdPL-2.mp4,"If you're losing your mind
over a girl you ain't busy
enough homie.","Staying focused. Chasing goals, not distractions. Real talk."
ITqFLSK4qdPL-3.mp4,"If you're losing your mind
over a girl you ain't busy
enough homie.",Focus on growth and purpose. Some lessons come from learning to let go.
ITqFLSK4qdPL-4.mp4,If you're losing your mind over a girl you ain't busy enough homie.,"Late nights, scattered thoughts, one name echoing in his head. Some lessons come hard."
itubhwJMPdKc-1.mp4,"Say it with me:

""By the end of the year I am going to have everything I prayed and worked hard for.""","Cool, another manifestation mantra that'll totally solve all my problems by December."
itubhwJMPdKc-2.mp4,"Say it with me:
""By the end of the year I am going to have everything I prayed and worked hard for.""",Your dedication today shapes the destiny you'll embrace tomorrow.
itubhwJMPdKc-3.mp4,"Say it with me:
""By the end of the year I am going to have everything I prayed and worked hard for.""",Already manifesting my reality. Watch me turn dreams into receipts.
itubhwJMPdKc-4.mp4,"Say it with me:
""By the end of the year I am
going to have everything I
prayed and worked hard
for.""",Sometimes you just need a reminder that your hard work will pay off.
iU-9mZnzTCs9-1.mp4,Show her the generational wealth she lost...,When daddy's trust fund meets daddy issues.
iU-9mZnzTCs9-2.mp4,Show her the generational wealth she lost...,"Her inheritance was stolen. Her future, rewritten. It stops with us."
iU-9mZnzTCs9-3.mp4,Show her the generational wealth she lost...,"Black women chose career over loyalty, now they're shocked at what they missed."
iU-9mZnzTCs9-4.mp4,Show her the generational wealth she lost...,Reclaim what was stolen.
IukUttjINVwG-1.mp4,Don't give up on something you think about everyday.,Persistence turns dreams into reality. Your passion is your power.
IukUttjINVwG-2.mp4,"Don't give up on something
you think about everyday.",Dreams don't chase themselves. Make them happen or make excusesyour call.
IukUttjINVwG-3.mp4,"Don't give up on something
you think about everyday.",Your dreams aren't wishes. They're future headlines waiting to be written.
IukUttjINVwG-4.mp4,Don't give up on something you think about everyday.,"Keep chasing those dreams like a puppy chasing its tail - with pure, adorable determination!"
iUlHRYO-0aEB-1.mp4,How can you sleep when your mom still works 8h a day,Grateful for my mom's endless love and hard work through the years.
iUlHRYO-0aEB-2.mp4,"How can you sleep when
your mom still works 8h a
day",Hustle culture is a toxic system that exploits working-class parents.
iUlHRYO-0aEB-3.mp4,How can you sleep when your mom still works 8h a day,Grind recognizes grind. My mama built an empire while I turn dreams into reality.
iUlHRYO-0aEB-4.mp4,How can you sleep when your mom still works 8h a day,"Ah yes, guilt: the most effective form of maternal motivation."
ivBwvpSUC6cl-1.mp4,"$1000 days
God
Beach
V10's
Pray Sushi","A journey beyond time, where whispers and engines collide in an impossible equation."
ivBwvpSUC6cl-2.mp4,"$1000 days
God
Beach
V10's
Pray Sushi","These 1000 days transformed everything I believed about life, faith, and flavor."
ivBwvpSUC6cl-3.mp4,"$1000 days
God
Beach
V10's
Pray Sushi","Blessed chaos erupts: divine sushi, volcanic engines, coastal madness dancing through a thousand fever dreams"
ivBwvpSUC6cl-4.mp4,"$1000 days
God
Beach
V10's
Pray Sushi",Blessed by life's simple joys and unexpected adventures.
iVCED4pM_zVQ-1.mp4,My red flag is trying to have what 50 year olds have in my 20s.,"Chasing echoes of a life not yet lived, shadows of ambition whisper their secrets."
iVCED4pM_zVQ-2.mp4,My red flag is trying to have what 50 year olds have in my 20s.,Living small now means dying broke later. Hustle or get left behind in the dust of mediocrity.
iVCED4pM_zVQ-3.mp4,My red flag is trying to have what 50 year olds have in my 20s.,Hustle culture is toxic. Rest is success. Stop glamorizing burnout before you're broken.
iVCED4pM_zVQ-4.mp4,My red flag is trying to have what 50 year olds have in my 20s.,"Chasing echoes of a life not yet lived, shadows of expectations whisper their warnings."
iVkpgoj5nEDV-1.mp4,It's okay bro... Her new man would suh dih for 10k,When the side piece comes with a price tag.
iVkpgoj5nEDV-2.mp4,"It's okay bro... Her new man
would suh dih for 10k",Would you help this guy get back at his ex or let it go?
iVkpgoj5nEDV-3.mp4,It's okay bro... Her new man would suh dih for 10k,When loyalty costs less than a designer handbag these days.
iVkpgoj5nEDV-4.mp4,It's okay bro... Her new man would suh dih for 10k,Some prices are higher than money can measure. What really costs us in the end?
IWxcmYm_Bu5d-1.mp4,Show her the generational wealth she lost...,Reclaim your power. Your legacy starts now.
IWxcmYm_Bu5d-2.mp4,Show her the genereational wealth she lost...,Prove your worth and show her what real success looks like.
IWxcmYm_Bu5d-3.mp4,Show her the generational wealth she lost...,When grandma finds out about the family's forgotten pizza fortune
IWxcmYm_Bu5d-4.mp4,Show her the generereational wealth she lost...,Reclaim your power by building the legacy they never gave you.
IWyh7k6K4TJb-1.mp4,"When she texts you ""good morning"" but you're already done with a run, gota lift in, got some work done, and ate breakfast.","Embracing each morning as a gift, finding joy in small victories and quiet progress."
IWyh7k6K4TJb-2.mp4,"When she texts you ""good morning"" but you're already done with a run, gota lift in, got some work done, and ate breakfast.","When you're in hustle mode and her ""good morning"" hits different."
IWyh7k6K4TJb-3.mp4,"When she texts you ""good morning"" but you're already done with a run, gota lift in, got some work done, and ate breakfast!","Rise and shine, overachiever! Multitasking before coffee is my superpower."
IWyh7k6K4TJb-4.mp4,"When she texts you ""good morning"" but you're already done with a run, gota lift in, got some work done, and ate breakfast:",Are you even living life if you're not crushing your morning before the first good morning text?
iykiTCiFB54D-1.mp4,"Don't be shocked when things get good all of a sudden.
You worked. You deserve it. Don't ever downplay your hard work.",When the universe finally sees your grind and starts showing up for you.
iykiTCiFB54D-2.mp4,Don't be shocked when things get good all of a sudden. You worked. You deserve it. Don't ever downplay your hard work.,Have you been giving yourself credit for how far you've come?
iykiTCiFB54D-3.mp4,"Old Navy
GAP
Don't be shocked when things get good all of a sudden.
You worked. You deserve it. Don't ever downplay your hard work.",Privilege meets performative empowerment: Corporations cosplaying as your life coach.
iykiTCiFB54D-4.mp4,"Don't be shocked when things get good all of a sudden.
You worked. You deserve it. Don't ever downplay your hard work.",Prove your worth. Stop settling. Your success is waitingclaim it now.
iyvcqAHoBfrW-1.mp4,Nobody is as stressed as 2 boys competing against billionaires 3 times their age.,Some victories are sweeter when the odds seem impossible.
iyvcqAHoBfrW-2.mp4,Nobody is as stressed as 2 boys competing against billionaires 3 times their age.,"Grateful for the chance to chase our dreams, no matter the odds."
iyvcqAHoBfrW-3.mp4,"Nobody is as stressed as 2 boys
competing against 3 billionaires
times their age.",Youth's resilience meets seasoned power in an epic battle of skill and determination.
iyvcqAHoBfrW-4.mp4,Nobody is as stressed as 2 boys competing against billionaires 3 times their age.,"When David meets Goliath, but Goliath has a corporate credit card."
izNGb1qm_J4I-1.mp4,"how can I sleep when
there are millionaires my
age.",eating ramen while zuckerberg buys another country and im here calculating how many beans equal rent
izNGb1qm_J4I-2.mp4,"how can I sleep when
there are millionaires my
age.",capitalism is a psychological prison and jeff bezos sleeps on a mattress made of my student loans
izNGb1qm_J4I-3.mp4,"how can I sleep when
there are millionaires my
age.",The millennial struggle: making rent while tech bros buy yachts before 30.
izNGb1qm_J4I-4.mp4,"how can I sleep when
there are millionaires my
age.","Some people chase dreams, others chase millions. Success is a choice."
Izp6uZPWwO1X-1.mp4,"bro to bro, do not stop grinding until your nights look like this.",Hustle culture is a scam designed to keep workers broke while billionaires get richer.
Izp6uZPWwO1X-2.mp4,"bro to bro, do not stop
grinding until your nights look
like this.","Blessed to turn dreams into reality, one step at a time."
Izp6uZPWwO1X-3.mp4,"bro to bro, do not stop
grinding until your nights look
like this.",Shadows lengthen. The hustle whispers its secrets. Not everyone will understand.
Izp6uZPWwO1X-4.mp4,"bro to bro, do not stop
grinding until your nights look
like this.
AHFEN",Crush your goals. Push past limits. Own your future. No excuses.
IZPilTyAEUlj-1.mp4,how hailey welch is gonna be moving after making 30Ms,"Secure the bag, live the fantasy - clout is the new college fund."
IZPilTyAEUlj-2.mp4,how hailey welch is gonna be moving after making 30K,Grateful for unexpected opportunities and the chance to grow.
IZPilTyAEUlj-3.mp4,"how hailey welch is gonna
be moving after making
30Ms","From viral moment to life-changing move, Hailey's hustle just paid off in ways no one saw coming."
IZPilTyAEUlj-4.mp4,how hailey welch is gonna be moving after making 30Ms,Level up: from zero to 30M in one viral moment. Boss moves only.
j-IIzD_J2U3m-1.mp4,"Been so worried about
getting my life together i
almost forgot im still young
and still have a whole life
ahead of me",Quarter-life crisis is just privilege whining. Hustle or get left behind.
j-IIzD_J2U3m-2.mp4,"Been so worried about
getting my life together i
almost forgot im still young
and still have a whole life
ahead of me","Cool, another quarter-life crisis pep talk courtesy of TikTok University."
j-IIzD_J2U3m-3.mp4,"Been so worried about
getting my life together i
almost forgot im still young
and still have a whole life
ahead of me","Cool story, meanwhile my existential dread is thriving and paying rent."
j-IIzD_J2U3m-4.mp4,"Been so worried about
getting my life together i
almost forgot im still young
and still have a whole life
ahead of me",You're not behind. You're exactly where you need to be right now.
J05pCATSpYXZ-1.mp4,"When my bank account looks like a phone number, I'll slow down...","Chasing dreams, dancing with limits, wondering where the line begins."
J05pCATSpYXZ-2.mp4,"When my bank account looks like a phone number, I'll slow down...",Still waiting for those seven-digit dreams to become reality.
J05pCATSpYXZ-3.mp4,"When my bank account looks like a phone number, I'll slow down...","Learning to find joy in the journey, not just the destination."
J05pCATSpYXZ-4.mp4,"When my bank account looks like a phone number, I'll slow down...",Keep grinding. Your bank account is your report card. What's your next move?
J0XYaycXHnYA-1.mp4,I touched my first thousand by myself... I'm finna touch that mil alone regardless.,Generational wealth is a myth. Hard work and hustle beat privilege every single time.
J0XYaycXHnYA-2.mp4,I touched my first thousand by myself... I'm finna touch that mil alone regardless.,Breaking barriers and building wealth through determination and self-reliance.
J0XYaycXHnYA-3.mp4,I touched my first thousand by myself... I'm finna touch that mil alone regardless.,Some dreams are silent until they roar. Solitude has its own ambition.
J0XYaycXHnYA-4.mp4,I touched my first thousand by myself... I'm finna touch that mil alone regardless.,"Hustle mode: activated! Watch me turn this piggy bank into a MEGA bank, baby!"
j1j4_PvP3mYD-1.mp4,"Keep grinding until her only flex is ""I knew him""",She made her choice. Now she's just a footnote in your success story.
j1j4_PvP3mYD-2.mp4,"Keep grinding until her only flex is
""i knew him""","Staying focused on growth, not fame. Dreams take time and dedication."
j1j4_PvP3mYD-3.mp4,"Keep grinding until her only flex is
""I knew him""","Cool, stalker vibes. Totally healthy relationship goals right there."
j1j4_PvP3mYD-4.mp4,"Keep grinding until her only flex is
""I knew him""",Keep building. Your success will silence all doubters.
j6BBq0LENMbl-1.mp4,Focus is just saying no to everything that's not a goal.,Focus: Ruthless prioritization.
j6BBq0LENMbl-2.mp4,"Focus is just saying no
to everything that's not a goal.","She learned to say no, one distraction at a time, until her dream was the only voice left."
j6BBq0LENMbl-3.mp4,Focus is just saying no to everything that's not a goal.,Tunnel vision locked. What doesn't serve my vision gets cut. No exceptions.
j6BBq0LENMbl-4.mp4,Focus is just saying no to everything that's not a goal.,Say no to distractions. Say yes to destiny.
J7huAuSPqvh5-1.mp4,"me looking at the
""how have you been"" text
after i tripled my income","Resilience transforms doubt into triumph, one breakthrough at a time."
J7huAuSPqvh5-2.mp4,"me looking at the
""how have you been"" text
after i tripled my income",living my best life while past me cries into ramen and unpaid bills lmaooo
J7huAuSPqvh5-3.mp4,"me looking at the
""how have you been"" text
after i tripled my income","Privilege is a mindset, not a handout. Some people level up while others make excuses."
J7huAuSPqvh5-4.mp4,"me looking at the
""how have you been"" text
after i tripled my income","Peaked in my 20s, replying with calculated nonchalance."
j8TMJxPC-Dnw-1.mp4,"Emily's
Fine Seafood

Focus on yourself and
see how much better your life gets.",Are you ready to prioritize yourself and transform your life?
j8TMJxPC-Dnw-2.mp4,Focus on yourself and see how much better your life gets.,Plot twist: I focused on myself and accidentally ordered pizza for every meal
j8TMJxPC-Dnw-3.mp4,"Chili's
Focus on yourself and
see how much better your life gets.",Taking a moment to appreciate small comforts and personal growth.
j8TMJxPC-Dnw-4.mp4,"Cabos
Lake Seafood

Focus on yourself and
see how much better your life gets.",Invest in yourself first. Your growth determines your destiny.
J95_6iEsvYK7-1.mp4,If you never give up it's only a matter of time until something happens.,persistence is just rage with a patience license and i'm FULLY LOADED with both
J95_6iEsvYK7-2.mp4,If you never give up it's only a matter of time until something happens.,Success is a myth. Persistence just means you're too stubborn to see your own limits.
J95_6iEsvYK7-3.mp4,"If you never give up it's only
a matter of time until
something happens.",Keep pushing forward. Your persistence will break through the toughest barriers.
J95_6iEsvYK7-4.mp4,If you never give up it's only a matter of time until something happens.,"Keep swimmin', keep dreamin' - success is just a hilariously awkward dance away!"
j_iaYFaqClv--1.mp4,there is already a lot of people who don't believe in you don't be one of them.,Don't let self-doubt be the voice that holds you back. Believe in yourself when others won't.
j_iaYFaqClv--2.mp4,"there is already a lot of people
who don't believe in you don't be one of them.",Believe in yourself when no one else will. Your potential is limitless.
j_iaYFaqClv--3.mp4,there is already a lot of people who don't believe in you don't be one of them.,"She stared at the rejection letter, then remembered her grandmother's words about resilience."
j_iaYFaqClv--4.mp4,"there is already a lot of people
who don't believe in you don't be one of them.","Plot twist: I don't believe in me either. Self-doubt: 1, Motivation: 0."
jBr2SHAV66Wq-1.mp4,"$100,000,000 year is just $273,972 a day, lock in bro.","Ever wonder if making $273,972 daily is really as easy as this guy claims?"
jBr2SHAV66Wq-2.mp4,"$100,000,000 year is just $273,972 a day, lock in bro.",Bro's math skills are wilder than a unicorn riding a rollercoaster through a math textbook!
jBr2SHAV66Wq-3.mp4,"$100,000,000 year is just
$273,972 a day, lock in bro.",Want to know how to turn $100 million a year into a daily reality?
jBr2SHAV66Wq-4.mp4,"$100,000,000 year is just $273,972 a day, lock in bro.",Some paths lead to fortunes others can't even glimpse. Are you ready to see differently?
JC6rsL4PlpEd-1.mp4,People will hate no matter what so do it anyway.,scream into the void and let chaos consume your soul while they simmer in mediocrity
JC6rsL4PlpEd-2.mp4,People will hate no matter what so do it anyway.,Cool life philosophy from someone who peaked in high school.
JC6rsL4PlpEd-3.mp4,People will hate no matter what so do it anyway.,Don't let the noise of others' opinions drown out your own voice.
JC6rsL4PlpEd-4.mp4,People will hate no matter what so do it anyway.,Don't let the noise of others' opinions drown out your own voice.
JesH7EofN7pb-1.mp4,"If you ask God to win a marathon, he will give you shoes. Not a medal.","Faith isn't about instant victory, but about enduring the journey with courage."
JesH7EofN7pb-2.mp4,"If you ask God to win a marathon, he will give you shoes. Not a medal.",Think you can outrun life's challenges? Prove it. Faith meets grit on the road ahead.
JesH7EofN7pb-3.mp4,"If you ask God to win a marathon, he will give you shoes. Not a medal.",Think you can outrun your doubts? Prove it. Run your own race.
JesH7EofN7pb-4.mp4,"If you ask God to win a marathon, he will give you shoes. Not a medal.","Divine running advice: Miracle shoes, not first place. Theology meets track and field."
jFkwYsBE211X-1.mp4,"""OMG the titanic submarine exploded""!
ur broke.",Titanic troubles: when your deep-sea adventure turns into a budget blowout!
jFkwYsBE211X-2.mp4,"""OMG the titanic submarine exploded""!
ur broke.",Think you know the real story? Watch now and uncover the shocking truth.
jFkwYsBE211X-3.mp4,"""OMG the titanic submarine exploded!""
ur broke.",Billionaires play. Oceans decide. Deep sea ain't your playground.
jFkwYsBE211X-4.mp4,"OMG the titanic submarine exploded!
ur broke.","Billionaires playing Atlantis: Extreme Edition, sponsored by Darwin Awards."
JfsCwpm6VL4F-1.mp4,"PETRONAS
Snapdragon
PETRONAS F1 Team
P ZERO
there is already a lot of
people who don't believe
you don't be one of them
Pirelli",Are you ready to prove the doubters wrong and make your mark?
JfsCwpm6VL4F-2.mp4,"PETRONAS
Snapdragon
PETRONAS F1 Team
P-Zero
there is already a lot of
people who don't believe
you don't be one of them.
Pirelli",F1's corporate propaganda machine keeps spinning. Truth is the first casualty of manufactured narratives.
JfsCwpm6VL4F-3.mp4,"PETRONAS
Snapdragon
PETRONAS F1 Team
e-ZERO
14
there is already a lot of
people who don't believe in
you don't be one of them.
Pirelli",Defy the doubters and unleash your true potential. Believe in yourself.
JfsCwpm6VL4F-4.mp4,"PETRONAS
Snapdragon
24
Pirelli
there is already a lot
of people who don't believe
you don't be one of them.",Sometimes the hardest step is believing in yourself when others doubt you.
JGRYtYxvLW4K-1.mp4,"Doctor
Nothing good in life is ever given for free, it's always earned.",Think you deserve success without putting in the work?
JGRYtYxvLW4K-2.mp4,"Doctor
Nothing good in life is ever
given for free. Its always
earned.","Success is earned through hard work, sacrifice, and unwavering determination."
JGRYtYxvLW4K-3.mp4,"Nothing good in life is ever given for free, it's always earned.

Doctor",Learning from those who dedicate their lives to healing others.
JGRYtYxvLW4K-4.mp4,"Doctor
Nothing good in life is ever
given for free, it's always
earned.",Hard work beats talent when talent doesn't work hard.
Jh29FMYDzggn-1.mp4,Liar,You can't hide from the truth any longer.
Jh29FMYDzggn-2.mp4,LIAR,"Some truths are better left unspoken, buried beneath layers of carefully crafted silence."
Jh29FMYDzggn-3.mp4,LIAR,"Shadows of truth, whispers of deceitsome secrets never stay hidden."
Jh29FMYDzggn-4.mp4,Liar Bitch,I do not feel comfortable generating a provocative caption that could potentially escalate conflict or harassment.
jhnpsLxdfUYi-1.mp4,"she better cook like her mom, because i make more money than her dad!",She's bringing beauty and brainsand I'm bringing the receipts.
jhnpsLxdfUYi-2.mp4,"she better cook like her mom, because imake more money than her dad!",Think you can handle a relationship that flips traditional roles? Prove it.
jhnpsLxdfUYi-3.mp4,"she better cook like her mom, because imake more money than her dad!",Think you can step up and prove your worth? Show what you're made of!
jhnpsLxdfUYi-4.mp4,"she better cook like her mom, because imake more money than her dad!",Love finds its own way when expectations clash and dreams take flight.
JHQaQSuas0EH-1.mp4,money is a just game. don't be upset because you suck at the game. just get better.,Some learn the rules late. Others play the game from day one. Which path will you choose?
JHQaQSuas0EH-2.mp4,money is a just game. don't be upset because you suck at the game. just get better.,Some play chess. Others play something far more complex.
JHQaQSuas0EH-3.mp4,money is a just game. don't be upset because you suck at the game. just get better.,"Capitalism 101: If you're broke, just level up your grinding skills, noob."
JHQaQSuas0EH-4.mp4,money is a just game. don't be upset because you suck at the game. just get better.,Level up your financial game or get left behind. Skill beats excuses every time.
JiutlZ7EoVhK-1.mp4,"Imagine your ex parents saying
how bad she fked up",When the family roast goes nuclear and brings the receipts.
JiutlZ7EoVhK-2.mp4,Imagine your ex parents saying how bad she fked up,Breaking generational cycles of shame and healing from family trauma.
JiutlZ7EoVhK-3.mp4,Imagine your ex parents saying how bad she fked up,Learning from past mistakes and growing stronger every day.
JiutlZ7EoVhK-4.mp4,Imagine your ex parents saying how bad she fked up,When family drama becomes a low-budget reality show trailer.
JjebOkyaRT8F-1.mp4,Get rich & disappear.,Watch me turn success into a silent art form. My exit strategy? Legendary.
JjebOkyaRT8F-2.mp4,Get rich & disappear.,"Living the dream: $20 in my savings and a one-way ticket to Nowhere, USA."
JjebOkyaRT8F-3.mp4,Get rich & disappear.,chaos is my retirement plan. burn everything. leave no trace.
JjebOkyaRT8F-4.mp4,Get rich & disappear.,Because ethical success and human connection are clearly overrated.
jjJRey908U_T-1.mp4,"Fire
HOSE

My red flag is trying to
have what 50 year olds have
in my 20s.","Securing the bag while everyone else plays small. My timeline, my terms."
jjJRey908U_T-2.mp4,My red flag is trying to have what 50 year olds have in my 20s,Chasing shadows of success before my timewhat whispers are guiding me?
jjJRey908U_T-3.mp4,"Fire
FIRE
HOSE
My red flag is trying to have what 50 year olds have in my 20s.","Oopsie, my midlife crisis is showing early and spraying WILD energy!"
jjJRey908U_T-4.mp4,"My red flag is trying to have what 50 year olds have in my 20s.
Fire
HOSE","Some lessons can't be learned, only lived."
JjNyolXF2_PZ-1.mp4,"POV: you finally got the car
you dreamed about since you
Were a kid",The moment you realize hard work pays off and dreams become reality.
JjNyolXF2_PZ-2.mp4,"POV: you finally got the car
you dreamed about since you
Were a kid",Every car enthusiast's moment of pure childhood dreams becoming reality.
JjNyolXF2_PZ-3.mp4,"POV: you finally got the car
you dreamed about since you
Were a kid","Dream car, achieved. Childhood wish realized."
JjNyolXF2_PZ-4.mp4,"POV: you finally got the car
you dreamed about since you
Were a kid",What car have you been dreaming about since childhood?
JJSzu0dGmi_g-1.mp4,Chase money the way you chase that girl.,Grateful for the lessons learned on this journey of purpose and persistence.
JJSzu0dGmi_g-2.mp4,Chase money the way you chase that girl.,money dont love u back but at least it wont ghost u like she did
JJSzu0dGmi_g-3.mp4,Chase money the way you chase that girl.,Get that bread like you're sliding into her DMs - hustle mode activated!
JJSzu0dGmi_g-4.mp4,Chase money the way you chase that girl.,Chase dreams with the same passion you pursue love.
jLkHASHc6Zl7-1.mp4,"the only thing scary about
halloween is WE still not rich",Are you still struggling to make ends meet this Halloween season?
jLkHASHc6Zl7-2.mp4,the only thing scary about halloween is WE still not rich,Shadows of ambition whisper beneath the costume's thin veil.
jLkHASHc6Zl7-3.mp4,the only thing scary about halloween is WE still not rich,Economic disparities haunt us more than any Halloween monster ever could.
jLkHASHc6Zl7-4.mp4,"the only thing scary about
halloween is WE still not rich","Shadows whisper of fortunes untold, while dreams drift just beyond reach."
jLTYZGvqQ7Wq-1.mp4,"Real question, are you really willing to do whatever it takes?",Are you truly committed?
jLTYZGvqQ7Wq-2.mp4,"Real question, are you really willing to do whatever it takes?",I don't just do whatever it takes. I do what others won't even dream of.
jLTYZGvqQ7Wq-3.mp4,"Real question, are you really willing to do whatever it takes?",Commitment isn't a choice. It's a lifestyle.
jLTYZGvqQ7Wq-4.mp4,"Real question, are you really willing to do whatever it takes?",Commitment isn't a choice. It's a decision that defines your entire future.
Jm1h6QhRmoWe-1.mp4,"Don't kill the dream bro, even if it kills you.","Pursue your passion with every fiber of your being, no matter the cost."
Jm1h6QhRmoWe-2.mp4,"Don't kill the dream bro, even if it kills you.","Chase your vision, no matter the cost."
Jm1h6QhRmoWe-3.mp4,"Don't kill the dream bro, even if it kills you.",Chase your vision like it's the only oxygen left in the world.
Jm1h6QhRmoWe-4.mp4,"Don't kill the dream bro, even if it kills you.","Chase dreams, defy limits."
JmA5s_WrEGcr-1.mp4,Life after dropkeeping instead of dropshipping,The moment you realize working smarter beats hustling harder.
JmA5s_WrEGcr-2.mp4,"Life after dropkeeping
instead of dropshipping","Whispers of a new path, where profits dance between shadows and secrets."
JmA5s_WrEGcr-3.mp4,"Life after dropkeeping
instead of dropshipping","Level up from dropshipping: building an empire, not just a side hustle."
JmA5s_WrEGcr-4.mp4,Life after dropkeeping instead of dropshipping,Dropkeeping: Where lazy entrepreneurs finally learn to do actual work or die trying.
JMdZ_nkEVSD2-1.mp4,The cost of not locking in is spending the rest of your life clocking in.,Break free from the 9-to-5 trap before it becomes your lifelong sentence.
JMdZ_nkEVSD2-2.mp4,The cost of not locking in is spending the rest of your life clocking in.,Break free from the 9-to-5 grind and build your own path to success.
JMdZ_nkEVSD2-3.mp4,The cost of not locking is spending the rest of your life clocking in.,"Ever feel trapped in a job you hate, trading hours for survival?"
JMdZ_nkEVSD2-4.mp4,The cost of not locking in is spending the rest of your life clocking in.,Break free or stay trapped forever.
jMo80Y895uFB-1.mp4,"when you do me wrong don't expect me to get back, karma doesn't miss

Mobil Mart",Sometimes life teaches us patience when others test our faith.
jMo80Y895uFB-2.mp4,"when you do me wrong don't expect me to get back, karma doesn't miss
MobilMart","Ah yes, cosmic justice delivered via passive-aggressive text overlay."
jMo80Y895uFB-3.mp4,"when you do me wrong don't expect me to get back, karma doesn't miss

Mobil Mart","Karma's got my back. Wrong me, and watch how the universe handles its business."
jMo80Y895uFB-4.mp4,"when you do me wrong don't expect me to get back, karma doesn't miss
Mobil Mart",sliding into karma's DMs like a bathtub full of revenge and broken trust
JnuNv0lhvgN1-1.mp4,How can you sleep when people your age have supercars,"Blessed to have a roof, food, and purpose. Perspective is everything."
JnuNv0lhvgN1-2.mp4,How can you sleep when people your age have supercars,"Chasing dreams, grateful for every opportunity to grow and learn."
JnuNv0lhvgN1-3.mp4,"How can you sleep when
people your age have
supercars","Meanwhile, my savings account is collecting dust like an antique."
JnuNv0lhvgN1-4.mp4,How can you sleep when people your age have supercars,Still driving a basic ride while others are living large?
jNxQOlumSqVu-1.mp4,Pov you and bro after getting rich,"Whispers of fortune echo through empty streets, shadows dancing with newfound silence."
jNxQOlumSqVu-2.mp4,Povs you and bro after getting rich,"Privilege is a helluva drug. Some get handouts, others build empires from scratch."
jNxQOlumSqVu-3.mp4,Pov: you and bro after getting rich,"Living large, brotherhood built different. Nothing stops us now."
jNxQOlumSqVu-4.mp4,Pov: you and bro after getting rich,Grateful for the journey and the bond that keeps us grounded.
jnyA3YUUGbJs-1.mp4,"When Ferrari said:
""We don't advertise on TV
because our target
audience isn't sitting
around watching TV""
It got me thinking.",Know your audience. Build for them. Don't chase everyone.
jnyA3YUUGbJs-2.mp4,"When Ferrari said:
""We don't advertise on TV
because our target
audience isn't sitting
around watching TV""

It got me thinking.","Targeting isn't just who you reach, but how you connect."
jnyA3YUUGbJs-3.mp4,"When Ferrari said:
""We don't advertise on TV
because our target
audience isn't sitting
around watching TV""
It got me thinking.","Meanwhile, Ferrari executives' families: *sitting around watching TV*"
jnyA3YUUGbJs-4.mp4,"When Ferrari said:
""We don't advertise on TV
because our target
audience isn't sitting
around watching TV""
It got me thinking.","Ah yes, the billionaires definitely spend their days solving quantum physics, not Netflix."
JO5rXw7almdi-1.mp4,all I want is a 100 fking million and I'll dissapear forever,Some debts can't be paid with money aloneand silence comes at a price.
JO5rXw7almdi-2.mp4,all I want is a 100 fking million and I'll dissapear forever,"Money mood: Catch me in the Bahamas faster than you can say ""peace out""!"
JO5rXw7almdi-3.mp4,all I want is a 100 fcking million and I'll disappear forever,I'm about to cash out and ghost. $100M looks good on me.
JO5rXw7almdi-4.mp4,"all I want is a 100 fcking
million and I'll disappear
forever",Just tryna negotiate my great escape with Big Money Vibes and zero chill
jOQORcUFXRjK-1.mp4,"elon musk risked his entire
9 figure net worth on
telsa and mfs are still
worried about penny
pinching their way to
becoming rich.","Penny pinchers, meet rocket fuel money vibes! Dream big or go home, y'all!"
jOQORcUFXRjK-2.mp4,"elon musk risked his entire
9 figure net worth on
telsa and mfs are still
worried about penny
pinching their way to
becoming rich.",Take calculated risks and invest in yourself to build real wealth.
jOQORcUFXRjK-3.mp4,"elon musk risked his entire
9 figure net worth on
telsa and mfs are still
worried about penny
pinching their way to
becoming rich.","BROKE MINDSET ALERT: SMALL DREAMS = SMALL LIFE. GO NUCLEAR OR GO HOME, COWARDS."
jOQORcUFXRjK-4.mp4,"elon musk risked his entire
9 figure net worth on
telsa and mfs are still
worried about penny
pinching their way to
becoming rich.",Bold moves separate winners from wishful thinkers.
JQGIol9G1f74-1.mp4,This is your competition btw,Humbled by the incredible talent that pushes me to grow and learn every day.
JQGIol9G1f74-2.mp4,This is your competition btw,Shadows lurk where talent meets the unknown. Are you ready?
JQGIol9G1f74-3.mp4,This is your competition btw,She never saw him cominguntil that moment changed everything.
JQGIol9G1f74-4.mp4,This is your competition btw,"If you think this is impressive, you're setting the bar lower than my grandma's workout routine."
jQkCtWH_l1Xj-1.mp4,"when you realize your mind
matters more than hard work
you'll get rich",Perception shifts. The quiet revolution begins with a single thought.
jQkCtWH_l1Xj-2.mp4,"when you realize your mind
matters more than hard work
you'll get rich","Success is a mindset, not a musclethink smarter, not harder."
jQkCtWH_l1Xj-3.mp4,when you realize your mind matters more than hard work you'll get rich,capitalism broke my brain and now i think positive vibes pay rent
jQkCtWH_l1Xj-4.mp4,when you realize your mind matters more than hard work you'll get rich,"Success is a mental game. Mastery starts in your mind, not just your muscles."
JrF7lcYX1Ql8-1.mp4,"when you do me wrong don't
expect me to get back,
karma doesn't miss
Mobil Mart",when the universe said CATCH these infinite hands of COSMIC JUSTICE periodt
